Date,Open,High,Low,Close,Volume
2021-01-20,129.86,156.21,127.04,151.5,1026000.0
2021-01-21,149.62,166.56,147.27,152.44,821000.0
2021-01-22,148.21,154.8,148.21,149.62,350000.0
2021-01-25,149.62,149.62,140.21,142.09,328000.0
2021-01-26,142.09,156.21,142.09,156.21,267000.0
2021-01-27,171.73,171.73,171.73,171.73,183000.0
2021-01-28,188.2,188.67,175.97,188.67,1217000.0
2021-01-29,183.5,189.14,173.15,179.73,562000.0
2021-02-01,178.32,178.32,161.85,162.79,412000.0
2021-02-02,163.26,167.97,159.03,165.62,147000.0
2021-02-03,164.68,164.68,154.33,155.27,234000.0
2021-02-04,152.44,170.79,151.5,170.79,255000.0
2021-02-05,175.97,187.26,171.26,178.32,465000.0
2021-02-17,178.79,178.79,171.26,175.5,357000.0
2021-02-18,177.85,192.91,177.85,192.91,394000.0
2021-02-19,188.2,199.49,188.2,189.61,466000.0
2021-02-22,186.79,192.91,186.79,188.2,277000.0
2021-02-23,189.61,207.02,187.26,207.02,592000.0
2021-02-24,199.49,202.79,191.02,192.91,383000.0
2021-02-25,193.38,198.55,189.14,191.02,164000.0
2021-02-26,183.5,197.61,182.08,193.38,146000.0
2021-03-02,190.08,197.14,186.32,187.26,173000.0
2021-03-03,187.26,190.55,180.67,188.2,110000.0
2021-03-04,185.38,188.67,181.61,185.38,120000.0
2021-03-05,182.56,192.91,181.61,189.14,108000.0
2021-03-08,189.14,191.49,182.56,183.5,143000.0
2021-03-09,183.97,190.08,183.97,189.61,105000.0
2021-03-10,195.26,201.85,192.91,192.91,231000.0
2021-03-11,191.02,193.85,189.14,190.08,135000.0
2021-03-12,192.91,194.79,189.14,189.14,94000.0
2021-03-15,191.02,199.02,189.14,193.38,171000.0
2021-03-16,192.91,195.26,192.44,193.85,114000.0
2021-03-17,196.2,207.02,196.2,203.73,317000.0
2021-03-18,205.14,220.2,201.85,215.49,426000.0
2021-03-19,212.2,214.55,203.26,206.55,301000.0
2021-03-22,211.26,218.31,208.9,213.14,284000.0
2021-03-23,213.14,216.43,205.61,206.08,190000.0
2021-03-24,207.49,213.61,206.55,211.73,158000.0
2021-03-25,211.73,217.37,211.26,215.02,176000.0
2021-03-26,223.49,236.19,217.37,236.19,375000.0
2021-03-29,259.72,259.72,241.84,247.48,449000.0
2021-03-30,243.25,263.48,243.25,262.07,223000.0
2021-03-31,261.6,261.6,249.37,252.19,211000.0
2021-04-01,251.25,258.78,245.6,250.31,155000.0
2021-04-06,250.31,259.72,244.66,247.01,171000.0
2021-04-07,245.6,252.19,245.13,246.54,105000.0
2021-04-08,246.54,250.78,246.54,248.9,71000.0
2021-04-09,251.72,264.89,247.01,254.07,270000.0
2021-04-12,268.19,279.48,268.19,279.48,182000.0
2021-04-13,277.6,277.6,251.72,251.72,443000.0
2021-04-14,246.07,247.01,226.78,230.55,429000.0
2021-04-15,240.9,252.19,239.02,241.37,273000.0
2021-04-16,242.78,244.66,233.37,235.25,123000.0
2021-04-19,235.25,239.02,222.08,222.08,144000.0
2021-04-20,222.08,237.13,222.08,233.37,150000.0
2021-04-21,233.37,234.31,227.72,228.66,79000.0
2021-04-22,230.55,236.66,230.55,231.49,134000.0
2021-04-23,231.49,234.31,228.19,234.31,49000.0
2021-04-26,236.19,238.55,230.55,233.84,52000.0
2021-04-27,234.31,235.25,225.84,225.84,87000.0
2021-04-28,228.66,232.9,220.2,230.55,113000.0
2021-04-29,230.55,234.31,230.55,230.55,52000.0
2021-05-03,228.19,228.19,216.43,217.37,97000.0
2021-05-04,221.14,221.14,196.2,200.43,138000.0
2021-05-05,207.02,211.73,200.43,207.02,66000.0
2021-05-06,210.79,210.79,203.73,203.73,71000.0
2021-05-07,209.84,220.67,206.08,216.43,85000.0
2021-05-10,215.96,218.31,213.14,213.14,39000.0
2021-05-11,204.67,208.43,193.85,196.67,107000.0
2021-05-12,191.97,202.32,177.38,182.56,204000.0
2021-05-13,178.79,187.26,169.38,186.32,62000.0
2021-05-14,187.73,194.79,181.14,188.2,62000.0
2021-05-17,183.5,188.67,175.97,178.79,85000.0
2021-05-18,169.85,187.26,169.85,183.97,76000.0
2021-05-19,182.08,195.26,182.08,192.91,60000.0
2021-05-20,191.02,197.61,191.02,194.79,45000.0
