Date,Open,High,Low,Close,Volume,Adj Close
2002-04-25,73.1,73.75,71.8,73.75,494.0,
2002-04-26,73.1,73.75,72.77,73.75,192.0,
2002-04-29,73.42,76.35,73.1,76.35,365.0,
2002-04-30,77.32,77.32,74.07,76.67,418.0,
2002-05-02,76.67,77.0,74.07,75.37,407.0,
2002-05-03,74.72,75.05,74.4,75.05,134.0,
2002-05-06,74.07,74.07,70.17,72.12,177.0,
2002-05-07,67.58,73.1,67.58,73.1,216.0,
2002-05-08,73.1,73.75,70.17,71.8,176.0,
2002-05-09,73.1,76.35,72.45,74.72,605.0,
2002-05-10,73.42,75.7,72.77,75.37,477.0,
2002-05-13,74.07,75.37,73.42,75.37,80.0,
2002-05-14,76.67,76.67,73.42,74.07,83.0,
2002-05-15,74.72,76.67,72.77,76.02,333.0,
2002-05-16,75.37,75.37,73.75,75.37,167.0,
2002-05-17,74.07,75.37,72.77,74.07,107.0,
2002-05-20,72.77,72.77,69.2,71.47,189.0,
2002-05-21,70.17,70.82,66.6,67.58,406.0,
2002-05-22,66.92,68.22,63.03,64.98,301.0,
2002-05-23,64.98,64.98,60.75,61.73,983.0,
2002-05-24,61.73,65.95,61.73,65.62,463.0,
2002-05-27,64.98,68.22,64.65,68.22,379.0,
2002-05-28,69.85,70.82,68.22,69.52,445.0,
2002-05-29,68.88,68.88,66.28,67.58,116.0,
2002-05-30,68.22,68.55,64.0,66.28,266.0,
2002-05-31,65.95,65.95,64.32,65.3,261.0,
2002-06-03,64.98,65.3,64.0,64.65,368.0,
2002-06-04,63.03,64.65,62.38,64.32,115.0,
2002-06-05,65.3,65.95,64.32,64.32,204.0,
2002-06-06,65.95,65.95,63.35,64.0,101.0,
2002-06-07,63.68,63.68,62.05,63.35,147.0,
2002-06-10,63.03,64.65,63.03,63.03,99.0,
2002-06-11,64.65,64.65,60.1,61.4,168.0,
2002-06-12,61.08,61.4,59.13,60.1,210.0,
2002-06-13,60.1,61.08,60.1,61.08,237.0,
2002-06-14,60.43,61.73,59.78,60.1,246.0,
2002-06-17,61.08,61.08,58.48,59.13,315.0,
2002-06-18,59.78,60.1,55.23,57.18,679.0,
2002-06-19,56.53,56.53,53.28,55.88,575.0,
2002-06-20,53.93,55.23,52.3,55.23,647.0,
2002-06-21,53.28,55.23,52.96,54.9,324.0,
2002-06-24,53.6,53.6,51.33,51.33,278.0,
2002-06-25,51.33,51.33,47.76,47.76,876.0,
2002-06-26,46.13,47.11,44.83,47.11,669.0,
2002-06-27,46.46,47.76,45.16,47.76,538.0,
2002-06-28,48.41,50.36,48.08,49.38,530.0,
2002-07-01,49.38,49.71,47.76,47.76,366.0,
2002-07-02,47.76,49.06,46.13,48.41,409.0,
2002-07-03,47.76,48.73,45.48,48.41,554.0,
2002-07-04,49.38,51.33,48.41,51.33,731.0,
2002-07-05,51.98,52.63,49.06,52.63,695.0,
2002-07-08,52.63,54.58,52.3,53.6,1162.0,
2002-07-09,52.96,52.96,51.0,51.98,536.0,
2002-07-10,51.98,51.98,50.03,51.66,449.0,
2002-07-11,50.03,51.0,49.38,50.36,195.0,
2002-07-12,51.0,52.96,51.0,52.96,543.0,
2002-07-15,52.96,52.96,51.33,51.33,330.0,
2002-07-16,51.66,52.3,51.0,51.98,229.0,
2002-07-17,51.66,52.3,49.06,50.36,367.0,
2002-07-18,50.68,50.68,49.06,49.06,216.0,
2002-07-19,47.76,49.06,47.76,48.08,777.0,
2002-07-22,47.43,47.43,46.46,46.78,561.0,
2002-07-23,38.34,39.31,37.36,39.31,1181.0,
2002-07-24,38.66,38.98,38.01,38.66,644.0,
2002-07-25,39.64,40.28,38.98,38.98,380.0,
2002-07-26,37.04,37.68,36.39,36.39,320.0,
2002-07-29,36.39,37.36,36.39,37.04,136.0,
2002-07-30,38.66,38.66,37.68,38.01,431.0,
2002-07-31,38.01,38.01,36.71,36.71,264.0,
2002-08-01,36.39,37.04,36.39,36.39,264.0,
2002-08-02,35.74,35.74,35.09,35.74,248.0,
2002-08-05,33.46,34.11,33.46,33.46,181.0,
2002-08-06,32.81,33.14,31.97,32.81,385.0,
2002-08-07,33.79,34.44,33.46,33.79,214.0,
2002-08-08,34.76,36.06,34.11,36.06,648.0,
2002-08-09,37.36,38.34,36.39,38.34,885.0,
2002-08-12,38.98,40.94,38.66,40.94,1841.0,
2002-08-13,40.61,40.61,39.64,39.64,442.0,
2002-08-14,38.98,41.91,38.66,41.26,985.0,
2002-08-15,42.24,42.24,40.28,40.28,881.0,
2002-08-16,40.94,41.91,40.61,41.26,560.0,
2002-08-19,41.91,43.86,41.26,43.86,941.0,
2002-08-20,44.51,45.48,42.24,43.21,1563.0,
2002-08-21,42.56,44.18,42.24,43.53,701.0,
2002-08-22,44.51,44.51,42.88,43.21,673.0,
2002-08-23,43.53,44.83,43.53,44.18,1077.0,
2002-08-26,44.18,44.18,42.88,43.86,296.0,
2002-08-27,43.86,44.18,40.94,41.58,675.0,
2002-08-28,40.94,40.94,39.64,40.94,694.0,
2002-08-29,39.96,41.58,39.96,41.58,801.0,
2002-08-30,41.26,42.24,40.94,41.91,262.0,
2002-09-02,41.58,41.58,39.96,39.96,161.0,
2002-09-03,40.28,40.94,39.31,39.96,172.0,
2002-09-04,38.98,39.64,38.66,39.31,493.0,
2002-09-05,39.64,39.64,36.71,36.71,424.0,
2002-09-09,36.39,38.34,36.06,38.01,380.0,
2002-09-10,38.34,40.28,38.01,39.96,440.0,
2002-09-11,39.64,41.26,39.64,40.61,540.0,
2002-09-12,40.61,41.26,39.96,40.61,390.0,
2002-09-13,40.61,42.88,40.61,41.91,643.0,
2002-09-16,41.58,42.56,40.61,40.94,415.0,
2002-09-17,41.26,41.58,39.96,41.58,436.0,
2002-09-18,39.96,40.28,39.31,39.96,198.0,
2002-09-19,39.64,40.28,38.66,39.96,315.0,
2002-09-20,38.66,39.64,38.34,39.31,64.0,
2002-09-23,38.98,38.98,36.71,37.04,180.0,
2002-09-24,35.74,36.39,34.76,35.09,341.0,
2002-09-25,35.74,36.39,33.79,36.39,190.0,
2002-09-26,37.36,37.68,36.71,37.36,397.0,
2002-09-27,37.68,38.01,37.04,37.04,133.0,
2002-09-30,35.74,36.71,34.76,36.71,185.0,
2002-10-01,36.06,36.71,35.74,36.06,124.0,
2002-10-02,37.36,38.01,36.71,38.01,545.0,
2002-10-03,37.68,38.34,37.36,38.34,355.0,
2002-10-04,37.68,38.34,37.36,37.68,248.0,
2002-10-07,37.04,37.04,36.06,36.71,265.0,
2002-10-08,36.71,37.04,35.74,37.04,120.0,
2002-10-09,36.06,37.04,35.74,36.06,192.0,
2002-10-11,36.06,36.71,33.79,34.76,437.0,
2002-10-14,33.79,35.09,32.81,34.76,295.0,
2002-10-15,35.09,37.04,35.09,36.71,396.0,
2002-10-16,37.04,38.01,35.41,37.68,534.0,
2002-10-17,35.74,37.68,35.74,37.68,376.0,
2002-10-18,38.34,39.96,38.34,39.31,728.0,
2002-10-21,39.96,41.91,39.96,40.94,906.0,
2002-10-22,41.58,41.58,38.34,39.64,699.0,
2002-10-23,39.64,42.24,38.01,42.24,1950.0,
2002-10-24,42.24,42.56,40.28,40.61,1285.0,
2002-10-25,40.28,41.26,39.31,39.96,932.0,
2002-10-28,40.94,41.26,37.68,38.01,2180.0,
2002-10-29,37.04,37.04,35.74,36.71,1040.0,
2002-10-30,36.06,37.36,35.74,36.71,513.0,
2002-10-31,37.68,38.01,37.04,38.01,623.0,
2002-11-01,38.01,38.34,36.71,36.71,247.0,
2002-11-04,36.71,37.68,36.06,37.36,407.0,
2002-11-05,37.68,37.68,36.39,36.71,240.0,
2002-11-06,37.04,37.68,36.71,37.36,448.0,
2002-11-07,38.01,38.66,36.71,38.66,1160.0,
2002-11-08,37.68,38.34,36.71,36.71,778.0,
2002-11-11,37.04,37.36,36.39,36.39,307.0,
2002-11-12,35.74,36.71,35.74,36.06,327.0,
2002-11-13,36.71,37.36,36.06,36.06,383.0,
2002-11-14,36.71,37.68,36.71,37.68,736.0,
2002-11-15,38.34,38.98,38.01,38.34,700.0,
2002-11-18,38.01,38.34,37.68,38.01,157.0,
2002-11-19,38.34,38.34,37.36,37.68,154.0,
2002-11-20,37.04,37.04,36.06,36.39,356.0,
2002-11-21,36.71,36.71,35.74,36.06,237.0,
2002-11-22,36.71,38.34,36.71,38.34,1114.0,
2002-11-25,38.34,40.61,37.68,39.96,1830.0,
2002-11-26,40.61,40.61,38.98,38.98,417.0,
2002-11-27,38.34,38.98,38.01,38.01,282.0,
2002-11-28,38.34,39.64,38.01,38.98,319.0,
2002-11-29,39.31,40.28,38.98,40.28,435.0,
2002-12-02,40.28,40.28,39.31,39.96,211.0,
2002-12-03,39.96,41.91,39.64,41.26,1113.0,
2002-12-04,40.94,40.94,39.64,39.64,387.0,
2002-12-05,39.64,40.28,38.66,40.28,453.0,
2002-12-06,40.28,40.28,39.64,39.64,146.0,
2002-12-09,40.28,40.28,38.98,38.98,131.0,
2002-12-10,38.34,39.31,37.68,38.98,244.0,
2002-12-11,38.98,39.64,38.01,38.01,271.0,
2002-12-12,38.66,38.66,36.71,37.36,220.0,
2002-12-13,36.71,37.04,36.71,36.71,241.0,
2002-12-16,36.06,36.71,36.06,36.39,58.0,
2002-12-17,36.71,37.04,36.06,36.06,58.0,
2002-12-18,36.06,37.36,35.74,36.71,115.0,
2002-12-19,36.06,37.68,36.06,36.39,95.0,
2002-12-20,36.39,37.36,35.74,37.04,71.0,
2002-12-23,37.04,37.04,35.74,36.06,69.0,
2002-12-24,36.39,36.39,35.09,35.41,118.0,
2002-12-25,35.09,35.41,34.11,35.09,133.0,
2002-12-26,35.09,35.74,34.44,35.74,135.0,
2002-12-27,35.09,35.41,34.44,34.44,56.0,
2002-12-30,34.44,34.44,32.81,33.14,92.0,
2002-12-31,32.81,34.44,32.49,34.44,245.0,
2003-01-02,34.11,34.11,32.81,33.14,162.0,
2003-01-03,34.11,34.11,33.14,33.79,141.0,
2003-01-06,33.79,34.44,33.79,33.79,34.0,
2003-01-07,34.44,34.76,33.79,33.79,101.0,
2003-01-08,34.11,34.44,33.79,34.11,99.0,
2003-01-09,34.11,34.44,33.79,34.11,91.0,
2003-01-10,34.44,35.09,34.11,34.11,79.0,
2003-01-13,34.44,35.74,34.44,35.74,169.0,
2003-01-14,35.74,35.74,34.76,35.09,102.0,
2003-01-15,35.09,35.41,34.76,35.09,91.0,
2003-01-16,34.76,34.76,33.14,33.14,337.0,
2003-01-17,33.46,33.46,31.64,31.71,422.0,
2003-01-20,31.25,31.25,29.89,30.86,664.0,
2003-01-21,30.54,30.86,30.21,30.41,234.0,
2003-01-22,30.41,31.51,30.41,30.41,426.0,
2003-01-23,30.86,31.06,30.41,30.54,382.0,
2003-01-24,31.06,31.06,29.89,30.54,226.0,
2003-01-27,30.21,30.21,29.3,29.43,99.0,
2003-01-28,29.37,30.21,29.37,30.02,49.0,
2003-02-06,29.69,29.76,28.0,28.39,241.0,
2003-02-07,28.39,28.39,27.09,28.0,201.0,
2003-02-10,27.55,29.11,27.42,29.11,94.0,
2003-02-11,28.92,29.63,28.59,29.63,111.0,
2003-02-12,29.37,30.02,29.11,30.02,83.0,
2003-02-13,29.89,29.89,29.56,29.82,43.0,
2003-02-14,29.56,30.08,29.3,30.02,38.0,
2003-02-17,30.67,31.19,30.15,31.06,151.0,
2003-02-18,30.54,30.86,30.21,30.41,75.0,
2003-02-19,30.86,30.86,29.89,29.89,54.0,
2003-02-20,29.89,29.89,29.56,29.82,51.0,
2003-02-21,29.69,31.12,29.69,30.86,108.0,
2003-02-24,30.21,30.21,30.02,30.02,49.0,
2003-02-25,29.3,29.69,29.3,29.3,45.0,
2003-02-26,29.3,29.37,29.05,29.05,40.0,
2003-02-27,28.59,29.24,28.59,28.92,50.0,
2003-03-03,29.69,29.82,29.3,29.82,28.0,
2003-03-04,29.5,29.82,29.18,29.82,20.0,
2003-03-05,29.5,29.69,29.5,29.5,52.0,
2003-03-06,28.98,29.89,28.98,29.37,22.0,
2003-03-07,30.8,30.8,29.24,29.69,59.0,
2003-03-10,29.76,29.76,29.43,29.43,18.0,
2003-03-11,29.43,29.89,29.37,29.56,60.0,
2003-03-12,30.15,30.67,29.89,30.54,88.0,
2003-03-13,30.54,31.19,30.21,30.54,243.0,
2003-03-14,31.19,31.19,29.89,30.54,430.0,
2003-03-17,30.54,30.54,30.35,30.48,120.0,
2003-03-18,30.8,31.71,30.41,30.48,424.0,
2003-03-19,30.48,30.54,30.02,30.21,658.0,
2003-03-20,30.21,30.86,30.08,30.86,270.0,
2003-03-21,30.73,30.86,30.28,30.41,68.0,
2003-03-24,30.61,30.61,30.08,30.08,48.0,
2003-03-25,29.43,29.43,28.65,28.65,126.0,
2003-03-26,29.11,29.11,28.33,28.39,71.0,
2003-03-27,26.64,28.0,26.64,28.0,58.0,
2003-03-28,27.62,27.88,27.42,27.68,81.0,
2003-03-31,27.49,27.62,26.64,26.7,138.0,
2003-04-01,26.96,27.09,26.7,26.83,90.0,
2003-04-02,26.83,26.9,26.64,26.7,89.0,
2003-04-03,26.96,27.68,26.96,27.62,172.0,
2003-04-04,27.55,28.2,27.29,28.2,169.0,
2003-04-07,28.46,29.5,28.26,29.05,268.0,
2003-04-08,29.11,29.24,28.59,28.65,119.0,
2003-04-09,28.59,28.85,27.94,28.78,99.0,
2003-04-10,28.52,29.11,28.52,28.92,96.0,
2003-04-11,28.98,29.89,28.98,29.18,127.0,
2003-04-14,29.05,29.11,28.59,29.11,79.0,
2003-04-15,29.24,29.37,29.11,29.24,70.0,
2003-04-16,29.69,30.08,29.11,30.02,214.0,
2003-04-17,29.89,29.89,29.56,29.56,97.0,
2003-04-18,30.21,31.58,30.21,31.58,856.0,
2003-04-21,32.42,33.79,32.42,33.79,1200.0,
2003-04-22,34.11,35.09,33.46,34.44,1569.0,
2003-04-23,34.76,35.74,34.44,34.76,1093.0,
2003-04-24,34.44,34.44,32.81,33.14,766.0,
2003-04-25,32.49,33.46,32.23,32.49,535.0,
2003-04-28,32.49,33.46,32.29,33.46,507.0,
2003-04-29,33.79,34.11,32.49,32.49,333.0,
2003-04-30,32.81,33.46,31.19,31.19,195.0,
2003-05-02,31.19,32.1,31.19,32.1,164.0,
2003-05-05,31.32,32.36,31.32,32.16,146.0,
2003-05-06,32.1,34.11,32.1,33.79,534.0,
2003-05-07,34.44,34.44,33.46,34.44,409.0,
2003-05-08,33.79,33.79,33.14,33.14,391.0,
2003-05-09,33.14,33.79,32.81,33.14,258.0,
2003-05-12,33.79,33.79,32.16,32.29,201.0,
2003-05-13,32.81,34.44,32.81,34.44,383.0,
2003-05-14,35.41,36.06,35.09,35.41,726.0,
2003-05-15,34.76,35.41,33.79,35.41,362.0,
2003-05-16,34.76,35.41,34.44,34.44,221.0,
2003-05-19,34.11,34.44,33.46,34.44,290.0,
2003-05-20,33.46,34.76,33.46,34.44,245.0,
2003-05-21,34.44,34.44,33.46,33.79,246.0,
2003-05-22,33.79,34.76,33.46,34.76,541.0,
2003-05-23,35.41,36.06,34.44,35.41,627.0,
2003-05-26,36.06,37.68,36.06,37.68,852.0,
2003-05-27,37.36,37.36,36.39,37.04,247.0,
2003-05-28,37.68,38.01,36.39,36.71,511.0,
2003-05-29,36.71,36.71,36.06,36.39,110.0,
2003-05-30,36.06,37.68,36.06,36.39,556.0,
2003-06-02,37.68,37.68,36.39,37.04,327.0,
2003-06-03,36.39,37.68,36.06,37.04,383.0,
2003-06-05,37.68,38.98,37.36,38.66,519.0,
2003-06-06,38.98,38.98,37.68,38.01,866.0,
2003-06-09,38.01,38.34,37.36,38.01,340.0,
2003-06-10,37.68,39.31,37.68,38.34,409.0,
2003-06-11,38.98,39.31,38.01,38.01,478.0,
2003-06-12,38.34,38.66,37.36,37.68,221.0,
2003-06-13,37.68,38.98,36.39,38.34,1054.0,
2003-06-16,38.34,40.94,38.34,40.94,1081.0,
2003-06-17,42.24,42.56,41.26,42.24,1208.0,
2003-06-18,42.24,43.21,39.64,42.24,1346.0,
2003-06-19,41.91,42.56,41.58,42.24,667.0,
2003-06-20,41.58,42.24,40.61,40.61,320.0,
2003-06-23,41.26,41.91,40.28,40.28,304.0,
2003-06-24,40.28,41.91,40.28,41.58,402.0,
2003-06-25,41.26,41.91,40.94,41.26,308.0,
2003-06-26,42.24,42.24,40.94,41.58,246.0,
2003-06-27,42.24,42.24,40.94,40.94,254.0,
2003-06-30,40.94,40.94,39.96,40.94,204.0,
2003-07-01,40.94,41.91,39.96,41.91,635.0,
2003-07-02,42.88,42.88,40.61,40.94,904.0,
2003-07-03,40.94,42.24,39.64,39.64,870.0,
2003-07-04,39.64,40.61,39.31,39.64,736.0,
2003-07-07,39.96,42.24,39.96,42.24,1424.0,
2003-07-08,43.53,45.16,42.88,43.86,1673.0,
2003-07-09,44.18,45.81,43.21,44.51,1043.0,
2003-07-10,45.16,46.46,44.83,44.83,1268.0,
2003-07-11,44.83,47.76,44.83,47.76,1379.0,
2003-07-14,51.0,51.0,50.03,51.0,2074.0,
2003-07-15,51.98,51.98,49.38,49.71,1625.0,
2003-07-16,49.38,52.96,49.38,52.96,2326.0,
2003-07-17,52.3,52.63,51.0,51.0,753.0,
2003-07-18,50.68,50.68,49.71,49.71,477.0,
2003-07-21,50.03,51.98,49.71,50.36,1652.0,
2003-07-22,51.0,53.6,50.68,53.6,1996.0,
2003-07-23,54.58,54.58,53.28,53.28,1036.0,
2003-07-24,53.28,54.58,52.96,54.26,657.0,
2003-07-25,53.93,57.83,53.6,57.18,1379.0,
2003-07-28,59.78,59.78,56.2,56.2,1039.0,
2003-07-29,55.23,55.88,52.3,53.28,990.0,
2003-07-30,53.28,53.6,51.33,53.28,414.0,
2003-07-31,53.28,53.28,50.36,51.66,674.0,
2003-08-01,51.98,55.23,51.98,55.23,872.0,
2003-08-04,55.56,58.8,54.9,58.15,1453.0,
2003-08-05,59.45,59.45,54.26,55.23,1396.0,
2003-08-06,53.6,55.88,53.6,55.23,554.0,
2003-08-07,55.56,55.56,53.6,54.26,390.0,
2003-08-08,54.9,55.56,52.3,52.63,717.0,
2003-08-11,51.98,52.96,51.66,51.66,385.0,
2003-08-12,52.63,52.63,49.71,51.66,897.0,
2003-08-13,52.63,55.23,52.3,55.23,852.0,
2003-08-14,54.9,55.88,53.93,54.26,652.0,
2003-08-15,54.58,55.88,54.26,54.26,459.0,
2003-08-18,54.58,55.56,53.6,53.6,328.0,
2003-08-19,55.23,55.23,53.93,54.58,300.0,
2003-08-20,54.9,54.9,53.93,54.9,239.0,
2003-08-21,54.9,55.23,53.93,54.58,284.0,
2003-08-22,55.23,56.85,54.9,55.88,575.0,
2003-08-25,56.53,56.53,54.58,55.56,399.0,
2003-08-26,54.58,54.58,53.28,53.28,550.0,
2003-08-27,53.28,53.28,51.98,52.63,325.0,
2003-08-28,52.63,52.96,50.68,50.68,400.0,
2003-08-29,51.0,52.3,50.03,51.98,597.0,
2003-09-01,53.28,53.6,51.33,51.66,423.0,
2003-09-02,51.66,53.28,50.36,52.96,415.0,
2003-09-03,53.28,53.28,51.33,51.33,654.0,
2003-09-04,51.0,51.0,47.76,49.38,755.0,
2003-09-05,49.38,52.3,47.76,51.98,1148.0,
2003-09-08,51.66,52.63,50.68,51.0,1306.0,
2003-09-09,43.53,44.51,42.88,44.51,2192.0,
2003-09-10,44.83,46.78,43.86,46.13,2305.0,
2003-09-12,46.13,49.06,45.81,49.06,1975.0,
2003-09-15,49.38,50.03,47.76,48.73,1167.0,
2003-09-16,48.41,49.38,48.08,49.38,755.0,
2003-09-17,50.03,52.63,49.71,51.98,1534.0,
2003-09-18,51.98,51.98,50.03,51.66,810.0,
2003-09-19,52.3,52.63,51.0,51.0,740.0,
2003-09-22,50.36,51.66,49.38,50.36,457.0,
2003-09-23,48.73,50.36,48.73,50.03,356.0,
2003-09-24,50.03,50.68,49.06,49.71,342.0,
2003-09-25,48.41,50.03,48.41,50.03,505.0,
2003-09-26,50.03,50.68,48.73,49.38,318.0,
2003-09-29,48.73,49.38,47.43,49.38,521.0,
2003-09-30,50.03,50.36,49.38,49.71,523.0,
2003-10-01,49.38,49.38,47.43,47.76,565.0,
2003-10-02,48.08,49.06,46.78,48.73,1056.0,
2003-10-03,48.73,49.71,48.41,49.06,993.0,
2003-10-06,49.71,50.03,48.08,48.73,1124.0,
2003-10-07,49.06,49.38,48.08,48.08,500.0,
2003-10-08,48.73,48.73,47.76,48.08,317.0,
2003-10-09,48.08,48.08,45.81,46.78,749.0,
2003-10-13,46.78,47.43,45.16,45.16,763.0,
2003-10-14,45.48,47.43,45.16,46.78,863.0,
2003-10-15,47.11,47.43,46.13,47.43,639.0,
2003-10-16,47.43,48.41,47.43,47.76,482.0,
2003-10-17,48.41,48.41,46.78,47.43,218.0,
2003-10-20,46.78,47.11,46.13,46.13,310.0,
2003-10-21,46.46,47.11,45.48,45.81,457.0,
2003-10-22,45.48,46.13,45.16,45.81,214.0,
2003-10-23,45.16,45.48,44.83,44.83,227.0,
2003-10-24,45.16,46.46,45.16,46.46,352.0,
2003-10-27,46.78,47.43,46.13,46.78,344.0,
2003-10-28,47.43,48.08,46.78,47.11,488.0,
2003-10-29,48.08,48.08,46.78,47.11,257.0,
2003-10-30,47.11,48.08,46.46,48.08,427.0,
2003-10-31,48.08,49.38,47.11,49.38,1131.0,
2003-11-03,48.73,51.0,48.41,51.0,1082.0,
2003-11-04,51.0,51.0,50.03,51.0,640.0,
2003-11-05,50.36,50.68,49.06,50.36,442.0,
2003-11-06,50.03,50.03,48.41,49.71,616.0,
2003-11-07,49.71,51.0,49.38,51.0,778.0,
2003-11-10,51.0,51.98,50.36,51.0,473.0,
2003-11-11,50.68,51.66,50.36,51.66,317.0,
2003-11-12,51.33,55.23,51.0,54.9,1822.0,
2003-11-13,55.23,56.53,53.93,54.26,1316.0,
2003-11-14,54.26,55.88,54.26,55.23,895.0,
2003-11-17,55.23,57.83,54.58,56.85,1422.0,
2003-11-18,55.88,56.53,53.6,55.23,878.0,
2003-11-19,52.3,55.23,52.3,54.26,1170.0,
2003-11-20,54.58,55.23,53.28,53.6,1018.0,
2003-11-21,53.6,53.6,51.98,53.6,843.0,
2003-11-24,53.6,54.26,52.96,53.93,420.0,
