Date,Open,High,Low,Close,Volume
2019-04-24,114.63,115.54,110.04,110.5,556000.0
2019-04-25,110.04,110.04,105.0,105.91,505000.0
2019-04-26,105.46,110.04,105.0,109.12,343000.0
2019-04-29,108.21,108.67,101.79,104.08,315000.0
2019-04-30,104.08,105.91,102.25,105.91,130000.0
2019-05-02,105.91,105.91,104.08,104.54,76000.0
2019-05-03,104.54,105.46,103.62,105.46,97000.0
2019-05-06,104.54,104.54,98.12,101.33,204000.0
2019-05-07,100.87,101.33,98.58,98.58,141000.0
2019-05-08,97.2,98.58,94.45,98.58,178000.0
2019-05-09,99.5,99.95,94.91,96.74,116000.0
2019-05-10,96.29,105.46,96.29,101.79,235000.0
2019-05-13,100.87,100.87,96.29,96.74,190000.0
2019-05-14,96.74,101.79,96.74,100.41,154000.0
2019-05-15,99.95,104.54,99.04,104.08,182000.0
2019-05-16,105.0,105.0,100.87,101.33,135000.0
2019-05-17,102.25,102.7,99.95,99.95,89000.0
2019-05-20,99.95,99.95,97.2,98.58,76000.0
2019-05-21,99.04,99.95,97.66,99.95,43000.0
2019-05-22,100.87,100.87,99.04,99.04,36000.0
2019-05-23,98.58,98.58,94.91,97.2,97000.0
2019-05-24,98.12,98.12,93.53,94.91,153000.0
2019-05-27,93.99,93.99,88.49,88.95,249000.0
2019-05-28,88.95,88.95,85.28,87.57,298000.0
2019-05-29,86.57,87.39,85.74,86.38,170000.0
2019-05-30,86.38,88.95,85.92,86.29,178000.0
2019-05-31,86.29,86.66,84.46,85.28,225000.0
2019-06-03,84.36,84.36,81.98,82.16,189000.0
2019-06-04,82.53,86.2,82.53,84.36,215000.0
2019-06-05,86.93,91.61,86.11,90.05,400000.0
2019-06-06,89.41,89.41,86.47,87.02,203000.0
2019-06-10,87.85,88.31,87.12,87.21,154000.0
2019-06-11,87.21,92.16,87.21,91.52,245000.0
2019-06-12,92.62,92.62,89.87,90.69,128000.0
2019-06-13,91.24,91.24,88.77,89.04,108000.0
2019-06-14,89.13,89.13,87.85,88.03,60000.0
2019-06-17,87.57,90.23,87.57,89.22,37000.0
2019-06-18,89.22,89.59,88.67,89.59,46000.0
2019-06-19,89.87,92.62,89.87,91.52,197000.0
2019-06-20,92.16,92.16,90.33,90.88,60000.0
2019-06-21,91.7,93.53,91.43,91.52,100000.0
2019-06-24,91.61,93.08,91.43,92.16,92000.0
2019-06-25,92.16,92.16,90.33,91.7,94000.0
2019-06-26,91.52,91.7,90.97,90.97,35000.0
2019-06-27,90.97,91.24,90.78,90.97,38000.0
2019-06-28,90.78,93.99,90.78,92.16,90000.0
2019-07-01,93.53,98.12,93.53,95.37,272000.0
2019-07-02,95.37,97.2,95.37,96.74,124000.0
2019-07-03,95.83,104.54,95.37,103.16,519000.0
2019-07-04,102.7,105.0,100.87,103.16,264000.0
2019-07-05,102.25,105.0,101.33,102.25,247000.0
2019-07-08,102.25,103.16,98.12,98.58,157000.0
2019-07-09,99.5,99.5,96.29,97.66,155000.0
2019-07-10,99.04,107.29,99.04,107.29,391000.0
2019-07-11,109.12,109.12,104.54,107.75,371000.0
2019-07-12,107.75,107.75,105.46,106.83,157000.0
2019-07-15,107.29,107.75,105.46,106.37,118000.0
2019-07-16,107.29,112.79,106.37,111.42,379000.0
2019-07-17,111.42,112.79,108.67,108.67,220000.0
2019-07-18,107.75,109.12,105.91,106.37,148000.0
2019-07-19,108.21,110.5,107.29,108.21,263000.0
