Date,Open,High,Low,Close,Volume
2015-07-23,207.08,209.36,201.09,202.8,1688000.0
2015-07-24,203.37,221.06,200.81,220.2,2345000.0
2015-07-27,219.63,226.48,208.22,215.07,1760000.0
2015-07-28,212.22,218.49,209.36,215.07,1536000.0
2015-07-29,218.49,236.46,216.78,233.89,3326000.0
2015-07-30,235.03,255.29,234.75,250.72,2453000.0
2015-07-31,256.14,260.71,248.73,249.87,1790000.0
2015-08-03,245.87,246.44,225.05,225.05,2720000.0
2015-08-04,233.89,238.46,211.36,220.77,3197000.0
2015-08-05,225.05,242.74,223.62,242.74,2241000.0
2015-08-06,245.59,246.16,229.9,229.9,2030000.0
2015-08-07,229.9,242.45,229.61,235.6,1942000.0
2015-08-10,233.89,249.87,232.18,244.45,1730000.0
2015-08-11,249.3,258.71,239.6,241.31,1833000.0
2015-08-12,243.31,253.29,239.88,253.29,1641000.0
2015-08-13,253.86,258.42,249.87,252.43,1659000.0
2015-08-14,254.43,258.14,248.73,248.73,1218000.0
2015-08-17,249.01,251.29,242.17,242.45,1016000.0
2015-08-18,246.44,248.73,243.31,247.58,779000.0
2015-08-19,250.44,253.29,225.91,240.74,1795000.0
2015-08-20,239.03,242.45,229.61,234.75,1240000.0
2015-08-21,228.19,233.89,219.92,220.77,1523000.0
2015-08-24,214.5,215.92,199.09,206.51,2493000.0
2015-08-25,205.94,227.05,205.94,227.05,2274000.0
2015-08-26,221.91,229.33,217.35,222.48,1500000.0
2015-08-27,227.9,232.18,219.63,220.77,1755000.0
2015-08-28,229.33,231.04,221.34,222.77,1555000.0
2015-08-31,224.2,229.33,223.62,225.91,835000.0
2015-09-01,225.91,231.04,221.91,222.48,1082000.0
2015-09-02,221.34,229.33,220.2,228.47,984000.0
2015-09-03,231.04,246.73,229.33,240.17,2404000.0
2015-09-04,242.17,248.73,234.18,239.03,2362000.0
2015-09-07,252.87,262.21,246.86,258.87,2681000.0
2015-09-08,260.87,275.55,259.54,264.87,2236000.0
2015-09-09,272.55,276.88,266.54,267.54,1702000.0
2015-09-10,268.88,274.22,266.88,270.21,1121000.0
2015-09-11,270.21,272.55,267.54,268.54,739000.0
2015-09-14,276.22,283.56,274.88,276.88,1515000.0
2015-09-15,279.89,280.89,266.21,270.21,1222000.0
2015-09-16,271.88,274.88,265.88,270.55,883000.0
2015-09-17,271.88,276.22,268.88,268.88,902000.0
2015-09-18,270.88,278.89,269.21,276.22,1131000.0
2015-09-21,272.21,275.88,271.88,273.88,670000.0
2015-09-22,277.55,297.57,276.88,292.9,3259000.0
2015-09-23,290.89,294.9,283.56,283.89,1429000.0
2015-09-24,286.89,291.56,268.88,275.55,1835000.0
2015-09-25,278.22,281.55,272.21,279.22,777000.0
2015-09-30,275.55,286.89,274.88,282.22,882000.0
2015-10-01,285.89,285.89,279.55,280.55,730000.0
2015-10-02,283.22,292.56,281.55,288.56,1809000.0
2015-10-05,296.9,299.23,292.9,298.23,1466000.0
2015-10-06,304.24,308.91,289.23,290.23,1610000.0
2015-10-07,290.89,292.9,288.23,292.9,556000.0
2015-10-08,289.56,290.89,280.89,283.56,928000.0
2015-10-12,284.22,284.22,277.88,281.55,707000.0
2015-10-13,281.55,285.89,278.89,280.89,635000.0
2015-10-14,280.22,284.56,275.22,277.55,869000.0
2015-10-15,280.89,284.22,272.88,272.88,1051000.0
2015-10-16,273.55,277.55,270.88,271.55,692000.0
2015-10-19,273.55,276.22,270.21,271.55,480000.0
2015-10-20,276.88,282.89,271.55,271.55,1553000.0
2015-10-21,271.55,272.88,261.2,265.54,1563000.0
2015-10-22,266.88,276.88,266.21,272.21,1088000.0
2015-10-23,276.22,278.22,270.21,270.88,859000.0
2015-10-26,274.22,275.22,270.88,273.55,458000.0
2015-10-27,275.22,275.55,266.21,268.21,638000.0
2015-10-28,268.21,273.21,266.88,270.88,355000.0
2015-10-29,274.88,290.23,274.88,289.56,2875000.0
2015-10-30,289.23,289.23,281.89,284.89,1205000.0
2015-11-02,286.56,288.23,281.22,284.22,700000.0
2015-11-03,288.56,292.56,286.22,287.23,1072000.0
2015-11-04,293.56,295.57,289.56,290.23,2033000.0
2015-11-05,295.57,302.24,292.23,293.56,1958000.0
2015-11-06,294.23,295.57,285.56,287.56,940000.0
2015-11-09,287.56,289.23,277.88,280.22,663000.0
2015-11-10,280.22,286.22,277.55,283.56,523000.0
2015-11-11,286.22,286.22,280.55,282.56,502000.0
2015-11-12,282.56,284.89,276.22,283.56,705000.0
2015-11-13,281.22,293.56,281.22,290.89,1353000.0
2015-11-16,287.56,290.89,284.89,290.89,473000.0
2015-11-17,293.23,298.9,291.56,298.57,1211000.0
2015-11-18,301.24,303.91,293.56,299.9,1126000.0
2015-11-19,304.24,304.24,290.89,291.23,1336000.0
2015-11-20,287.23,291.9,286.89,287.23,659000.0
2015-11-23,285.89,287.23,277.55,279.55,1249000.0
2015-11-24,279.89,284.56,268.88,270.21,1406000.0
2015-11-25,272.88,276.55,265.54,270.88,946000.0
2015-11-26,272.55,276.88,270.21,271.88,701000.0
2015-11-27,273.55,278.22,271.88,274.22,548000.0
2015-11-30,272.88,274.22,270.88,274.22,647000.0
2015-12-01,275.55,286.89,272.21,284.89,1354000.0
2015-12-02,283.56,287.23,276.22,276.88,660000.0
2015-12-03,276.88,279.89,274.88,274.88,375000.0
2015-12-04,276.88,281.55,274.55,277.55,524000.0
2015-12-07,281.55,282.22,276.88,276.88,588000.0
2015-12-08,278.89,280.55,271.21,272.88,593000.0
2015-12-09,272.88,274.88,266.21,269.54,788000.0
2015-12-10,269.88,276.55,269.21,276.55,528000.0
2015-12-11,277.55,290.23,277.55,282.56,1887000.0
2015-12-14,281.22,283.89,278.55,281.89,486000.0
2015-12-15,285.22,305.57,283.56,302.9,2837000.0
2015-12-16,306.91,308.58,293.56,294.23,1560000.0
2015-12-17,300.9,300.9,296.23,300.24,785000.0
2015-12-18,298.9,330.26,298.9,330.26,2994000.0
2015-12-21,336.26,356.95,328.92,340.93,2966000.0
2015-12-22,341.6,347.61,336.26,337.6,985000.0
2015-12-23,339.6,342.27,323.92,327.59,1140000.0
2015-12-24,331.59,332.93,319.25,327.59,1098000.0
2015-12-25,329.93,332.93,325.59,332.59,494000.0
2015-12-28,332.59,334.26,323.25,323.59,416000.0
2015-12-29,323.59,329.59,318.58,329.59,559000.0
2015-12-30,329.59,331.59,322.25,322.25,435000.0
2015-12-31,319.92,331.59,319.58,328.26,505000.0
2016-01-04,328.26,329.59,318.25,319.58,629000.0
2016-01-05,322.25,344.94,322.25,336.26,1954000.0
2016-01-06,338.93,340.27,330.59,333.6,915000.0
2016-01-07,336.93,350.94,325.59,336.93,1975000.0
2016-01-08,333.6,349.61,331.59,342.27,1238000.0
2016-01-11,341.6,353.61,336.93,339.6,1203000.0
2016-01-12,342.27,344.94,310.91,314.91,1971000.0
2016-01-13,320.25,324.25,312.25,321.92,1043000.0
2016-01-14,313.58,318.92,300.9,307.57,1185000.0
2016-01-15,313.58,316.25,300.24,304.91,672000.0
2016-01-18,300.24,319.25,298.23,318.25,892000.0
2016-01-19,318.25,322.92,315.25,320.25,549000.0
2016-01-20,318.92,318.92,312.25,315.91,546000.0
2016-01-21,318.25,335.6,315.91,330.26,1419000.0
2016-01-22,336.26,337.6,329.26,334.93,889000.0
2016-01-25,338.27,338.27,330.93,334.26,427000.0
2016-01-26,340.93,346.27,336.93,336.93,1355000.0
2016-01-27,342.94,345.6,335.6,335.6,871000.0
2016-01-28,337.6,338.93,332.93,338.93,524000.0
2016-01-29,338.93,346.94,336.93,342.94,970000.0
2016-01-30,346.94,350.94,342.27,342.27,524000.0
2016-02-01,346.94,346.94,338.93,338.93,263000.0
2016-02-02,340.27,345.6,336.93,343.6,345000.0
2016-02-03,343.6,348.94,340.27,342.27,571000.0
2016-02-15,336.93,342.94,336.93,339.6,298000.0
2016-02-16,342.27,345.6,333.26,334.93,600000.0
2016-02-17,334.93,342.94,330.59,336.93,548000.0
2016-02-18,342.27,362.95,341.6,360.28,1973000.0
2016-02-19,358.28,368.96,354.28,364.95,1066000.0
2016-02-22,364.95,368.29,352.94,364.29,725000.0
2016-02-23,366.95,384.3,366.95,381.63,1298000.0
2016-02-24,387.64,388.3,374.96,380.97,1052000.0
2016-02-25,378.3,380.3,370.29,370.96,671000.0
2016-02-26,375.63,381.63,370.96,379.63,583000.0
2016-03-01,384.97,389.64,378.96,389.64,548000.0
2016-03-02,392.98,392.98,380.3,380.3,858000.0
2016-03-03,379.63,382.97,370.29,372.29,798000.0
2016-03-04,372.96,380.3,372.96,377.63,438000.0
2016-03-07,373.63,381.63,370.96,370.96,448000.0
2016-03-08,372.29,386.3,365.62,385.64,751000.0
2016-03-09,380.97,383.63,376.3,377.63,632000.0
2016-03-10,375.63,380.97,370.96,374.29,507000.0
2016-03-11,372.29,390.31,371.62,383.63,760000.0
2016-03-14,389.64,400.98,384.3,396.31,1354000.0
2016-03-15,400.31,400.31,385.64,385.64,786000.0
2016-03-16,388.3,394.31,385.64,390.97,509000.0
2016-03-17,393.64,400.98,384.97,384.97,682000.0
2016-03-18,388.3,391.64,385.64,385.64,1050000.0
2016-03-21,385.64,388.3,375.63,381.63,669000.0
2016-03-22,382.3,383.63,349.61,360.28,2046000.0
2016-03-23,359.62,364.29,353.61,364.29,814000.0
2016-03-24,361.62,361.62,352.28,352.28,969000.0
2016-03-25,351.61,360.28,350.94,358.95,535000.0
2016-03-28,360.28,360.28,353.61,354.95,367000.0
2016-03-29,354.95,358.28,333.6,337.6,1121000.0
2016-03-30,340.27,344.94,338.93,344.27,594000.0
2016-03-31,345.6,350.27,342.27,348.94,451000.0
2016-04-01,346.27,348.27,342.27,342.27,413000.0
2016-04-06,346.27,351.61,338.27,338.27,934000.0
2016-04-07,345.6,345.6,333.6,334.93,921000.0
2016-04-08,334.93,353.61,334.93,353.61,1159000.0
2016-04-11,353.61,359.62,351.61,351.61,641000.0
2016-04-12,352.94,356.28,347.61,350.94,620000.0
2016-04-13,353.61,358.95,353.61,356.28,579000.0
2016-04-14,360.28,383.63,358.95,377.63,1939000.0
2016-04-15,373.63,381.63,367.62,372.96,773000.0
2016-04-18,372.96,374.29,366.95,372.29,372000.0
2016-04-19,376.3,378.3,366.95,366.95,506000.0
2016-04-20,367.62,368.29,346.94,352.94,715000.0
2016-04-21,354.95,358.28,348.27,356.95,453000.0
2016-04-22,353.61,356.28,339.6,343.6,604000.0
2016-04-25,338.93,348.94,336.26,344.94,579000.0
2016-04-26,343.6,344.94,337.6,338.27,776000.0
2016-04-27,336.93,336.93,304.57,310.91,2866000.0
2016-04-28,310.91,316.92,308.24,308.58,1641000.0
2016-04-29,307.57,318.58,305.24,316.92,1225000.0
2016-05-03,312.91,316.25,308.91,313.58,640000.0
2016-05-04,325.59,328.92,321.25,326.92,1781000.0
2016-05-05,335.6,338.93,330.93,333.6,1155000.0
2016-05-06,331.59,331.93,324.25,330.26,501000.0
2016-05-09,328.92,328.92,300.9,302.57,1393000.0
2016-05-10,300.9,312.25,291.56,303.57,1251000.0
2016-05-11,305.57,309.58,285.56,286.89,1601000.0
2016-05-12,281.55,290.89,268.21,268.21,2156000.0
2016-05-13,270.21,276.88,267.21,270.88,1205000.0
2016-05-16,272.55,282.22,266.88,277.22,914000.0
2016-05-17,283.22,287.23,280.89,284.22,715000.0
2016-05-18,281.55,287.89,280.89,283.22,661000.0
2016-05-19,286.22,288.89,281.55,281.55,682000.0
2016-05-20,283.56,283.56,276.22,277.55,466000.0
2016-05-23,279.22,293.23,274.88,286.89,1013000.0
2016-05-24,286.89,292.56,285.56,285.56,449000.0
2016-05-25,285.56,296.57,285.56,293.56,1422000.0
2016-05-26,298.57,298.9,293.9,295.23,569000.0
2016-05-27,296.9,304.91,296.9,300.57,1001000.0
2016-05-30,300.57,305.57,299.57,305.57,538000.0
2016-05-31,313.58,325.26,312.91,320.58,1568000.0
2016-06-01,322.25,325.59,314.58,321.25,1208000.0
2016-06-02,321.25,321.25,308.58,308.91,609000.0
2016-06-03,311.58,311.91,301.9,306.24,706000.0
2016-06-04,310.24,319.25,308.91,316.58,656000.0
2016-06-06,320.92,328.26,320.25,321.59,1158000.0
2016-06-07,324.25,324.92,317.58,320.58,519000.0
2016-06-08,317.92,319.92,310.24,312.58,521000.0
2016-06-13,304.24,311.91,304.24,310.24,615000.0
2016-06-14,310.24,321.59,309.58,321.59,777000.0
2016-06-15,328.92,333.6,325.59,330.26,1325000.0
2016-06-16,330.26,331.26,323.59,324.59,573000.0
2016-06-17,325.92,329.26,325.92,327.92,361000.0
2016-06-20,329.26,329.26,324.59,327.59,300000.0
2016-06-21,324.25,334.93,322.25,333.26,1188000.0
2016-06-22,333.26,333.26,328.92,330.93,484000.0
2016-06-23,330.26,330.93,308.58,310.24,1764000.0
2016-06-24,308.24,310.24,294.9,300.9,2487000.0
2016-06-27,298.9,303.57,294.9,297.9,893000.0
2016-06-28,297.9,302.24,292.9,295.57,1012000.0
2016-06-29,298.9,304.24,298.23,301.24,661000.0
2016-06-30,304.91,305.57,301.24,302.57,506000.0
2016-07-01,304.57,304.57,296.9,299.57,813000.0
2016-07-04,300.24,304.57,298.9,300.9,481000.0
2016-07-05,299.9,300.24,293.9,297.23,803000.0
2016-07-06,270.88,290.89,270.88,290.89,1825000.0
2016-07-07,293.56,293.9,286.56,290.89,628000.0
2016-07-11,294.9,294.9,287.56,292.9,569000.0
2016-07-12,294.23,296.23,292.23,296.23,504000.0
2016-07-13,297.9,297.9,292.23,293.23,294000.0
2016-07-14,292.9,294.9,289.89,290.56,430000.0
2016-07-15,290.56,294.9,289.89,292.9,352000.0
2016-07-18,295.57,306.91,294.23,304.91,665000.0
2016-07-19,308.24,311.58,303.57,306.91,612000.0
2016-07-20,306.91,308.24,304.57,305.24,326000.0
2016-07-21,308.58,325.92,308.58,323.92,1687000.0
2016-07-22,323.92,333.6,323.92,331.93,1374000.0
2016-07-25,334.93,335.6,324.25,324.25,643000.0
2016-07-26,325.59,334.93,321.59,333.6,1046000.0
2016-07-27,333.6,338.27,329.26,338.27,867000.0
2016-07-28,343.6,351.61,334.93,336.26,1334000.0
2016-07-29,340.93,343.6,334.93,339.6,949000.0
2016-08-01,342.27,352.94,338.27,352.94,1494000.0
2016-08-02,352.94,358.24,347.65,351.18,3595000.0
2016-08-03,344.12,348.09,343.24,344.12,1165000.0
2016-08-04,347.21,350.3,339.71,339.71,1145000.0
2016-08-05,343.24,354.71,343.24,348.97,1481000.0
2016-08-08,352.94,359.12,352.06,352.06,1050000.0
2016-08-09,353.38,355.59,348.53,348.97,937000.0
2016-08-10,352.5,355.59,348.97,348.97,561000.0
2016-08-11,348.53,352.06,342.36,348.53,567000.0
2016-08-12,352.5,352.5,345.88,351.62,714000.0
2016-08-15,353.83,354.27,348.53,348.53,361000.0
2016-08-16,350.3,350.3,335.3,340.15,1095000.0
2016-08-17,341.03,345.88,338.38,339.71,568000.0
2016-08-18,341.47,341.47,334.41,339.71,671000.0
2016-08-19,344.12,371.47,344.12,367.5,3965000.0
2016-08-22,373.24,377.65,360.0,360.0,1798000.0
2016-08-23,363.53,365.3,358.24,358.68,897000.0
2016-08-24,360.44,360.88,346.77,347.21,1317000.0
2016-08-25,338.83,339.71,326.47,330.88,3558000.0
2016-08-26,301.77,315.88,301.77,313.68,3120000.0
2016-08-29,316.77,322.06,309.71,310.59,1026000.0
2016-08-30,308.83,310.59,299.56,303.09,1312000.0
2016-08-31,303.53,311.03,303.53,304.41,858000.0
2016-09-01,307.06,308.83,301.77,304.41,547000.0
2016-09-02,304.41,307.06,296.91,297.8,771000.0
2016-09-05,293.38,297.36,284.56,294.27,1261000.0
2016-09-06,297.36,316.77,296.47,312.36,1824000.0
2016-09-07,307.06,309.71,303.53,304.41,1325000.0
2016-09-08,302.65,307.06,297.36,304.41,1200000.0
2016-09-09,300.88,301.77,295.15,295.15,725000.0
2016-09-10,286.77,290.74,279.27,279.27,1127000.0
2016-09-12,281.47,284.12,276.18,276.62,1057000.0
2016-09-13,281.03,283.68,263.83,270.0,2287000.0
2016-09-14,267.8,268.68,260.74,264.27,1816000.0
2016-09-19,271.77,277.5,268.24,277.5,1228000.0
2016-09-20,277.94,298.68,273.97,292.94,2245000.0
2016-09-21,296.47,299.12,290.74,298.68,1856000.0
2016-09-22,305.3,305.3,298.68,300.0,1315000.0
2016-09-23,300.88,317.65,300.88,311.03,1966000.0
2016-09-26,312.8,317.21,312.36,315.88,1370000.0
2016-09-29,315.88,316.33,306.62,306.62,1403000.0
2016-09-30,306.18,306.18,298.68,305.3,1391000.0
2016-10-03,300.88,302.65,289.41,289.41,2629000.0
2016-10-04,284.12,287.65,275.3,277.06,2136000.0
2016-10-05,261.18,285.0,261.18,280.59,3466000.0
2016-10-06,285.0,287.21,281.47,283.68,1844000.0
2016-10-07,279.27,281.91,277.94,280.15,660000.0
2016-10-11,283.24,287.65,274.41,278.38,1355000.0
2016-10-12,281.47,283.68,276.18,276.18,638000.0
2016-10-13,278.83,280.15,274.41,276.18,534000.0
2016-10-14,274.85,276.18,264.27,265.15,1462000.0
2016-10-17,265.15,270.44,258.97,270.0,1278000.0
2016-10-18,270.0,271.33,267.35,267.35,359000.0
2016-10-19,270.44,272.21,266.47,266.47,899000.0
2016-10-20,266.03,266.03,256.33,256.33,1916000.0
2016-10-21,250.59,255.44,249.27,250.59,2132000.0
2016-10-24,252.35,252.35,236.91,240.88,2833000.0
2016-10-25,245.3,262.06,243.53,260.3,2400000.0
2016-10-26,258.53,264.27,252.8,254.12,1304000.0
2016-10-27,256.33,261.62,255.0,257.65,1162000.0
2016-10-28,257.65,259.85,251.91,258.53,942000.0
2016-10-31,247.06,251.91,245.3,249.71,2404000.0
2016-11-01,247.94,248.38,237.35,237.35,1731000.0
2016-11-02,230.74,233.83,228.09,228.09,1701000.0
2016-11-03,229.85,232.94,221.03,223.24,1548000.0
2016-11-04,221.91,228.09,218.83,218.83,1396000.0
2016-11-07,213.09,215.74,197.21,198.53,4623000.0
2016-11-08,197.21,204.27,194.12,194.12,3849000.0
2016-11-09,193.24,195.44,176.91,176.91,3689000.0
2016-11-10,186.18,193.24,184.41,187.5,1569000.0
2016-11-11,189.71,201.18,189.71,198.97,1700000.0
2016-11-14,197.21,204.27,196.77,202.94,1468000.0
2016-11-15,204.71,213.97,204.71,211.77,1073000.0
2016-11-16,217.94,217.94,207.8,214.41,1424000.0
2016-11-17,216.18,217.06,211.77,212.65,514000.0
2016-11-18,215.74,215.74,203.82,208.24,952000.0
2016-11-21,211.77,212.65,209.12,211.77,712000.0
2016-11-22,216.18,219.71,214.41,214.85,739000.0
2016-11-23,217.5,221.03,214.41,220.59,789000.0
2016-11-24,219.71,222.8,212.21,213.09,1305000.0
2016-11-25,220.15,234.27,218.83,234.27,3224000.0
2016-11-28,238.68,250.15,238.68,247.06,4363000.0
2016-11-29,245.3,247.06,239.56,245.3,1722000.0
2016-11-30,247.06,250.15,237.35,237.35,1473000.0
2016-12-01,234.27,236.47,226.77,232.06,1969000.0
2016-12-02,229.41,230.74,224.12,226.77,967000.0
2016-12-05,229.85,234.27,227.21,229.85,829000.0
2016-12-06,229.41,229.41,222.8,225.0,1297000.0
2016-12-07,225.0,232.06,225.0,225.88,1040000.0
2016-12-08,231.18,243.53,229.85,236.91,2465000.0
2016-12-09,239.12,240.44,234.27,234.27,959000.0
2016-12-12,235.59,236.91,225.88,226.77,1064000.0
2016-12-13,224.56,230.3,224.12,228.09,477000.0
2016-12-14,229.85,240.0,229.85,236.47,1430000.0
2016-12-15,234.71,240.0,232.5,236.47,751000.0
2016-12-16,245.3,249.71,242.65,242.65,2001000.0
2016-12-19,243.09,247.94,240.88,242.65,1060000.0
2016-12-20,243.97,254.56,243.97,248.38,2247000.0
2016-12-21,249.27,250.59,244.85,245.3,799000.0
2016-12-22,248.38,250.59,245.74,246.18,688000.0
2016-12-23,246.18,251.91,243.53,244.85,986000.0
2016-12-26,247.5,248.38,242.65,245.74,539000.0
2016-12-27,247.06,250.59,246.18,250.15,1051000.0
2016-12-28,251.91,252.8,245.3,245.3,1183000.0
2016-12-29,244.85,245.3,239.12,239.12,1039000.0
2016-12-30,241.77,242.65,236.47,237.35,733000.0
2017-01-03,238.24,238.24,230.3,233.38,1059000.0
2017-01-04,233.38,238.24,233.38,237.8,552000.0
2017-01-05,238.68,248.38,238.68,247.94,1435000.0
2017-01-06,248.83,249.27,241.77,241.77,906000.0
2017-01-09,242.65,245.3,229.85,235.59,1340000.0
2017-01-10,235.59,236.91,232.5,236.91,366000.0
2017-01-11,236.47,237.8,230.74,230.74,383000.0
2017-01-12,230.74,233.38,223.24,223.68,1066000.0
2017-01-13,220.59,228.53,217.5,228.53,1231000.0
2017-01-16,229.41,229.85,224.56,224.56,440000.0
2017-01-17,223.24,228.53,223.24,227.65,507000.0
2017-01-18,229.41,235.59,228.97,233.83,916000.0
2017-01-19,234.71,238.68,234.71,234.71,648000.0
2017-01-20,235.59,244.41,234.71,243.53,1847000.0
2017-01-23,243.53,246.18,239.12,243.53,839000.0
2017-01-24,246.18,246.18,240.88,243.53,676000.0
2017-02-02,246.18,267.8,245.3,267.8,3164000.0
2017-02-03,274.41,289.41,274.41,277.06,3851000.0
2017-02-06,271.77,273.97,265.15,273.53,2102000.0
2017-02-07,278.38,296.47,276.62,288.53,3240000.0
2017-02-08,287.65,293.38,283.24,289.85,1425000.0
2017-02-09,291.18,296.91,283.24,284.12,1366000.0
2017-02-10,284.12,284.12,273.97,273.97,1140000.0
2017-02-13,277.94,278.83,269.56,270.88,1056000.0
2017-02-14,272.65,275.3,265.59,265.59,1099000.0
2017-02-15,274.41,280.59,266.03,266.03,2890000.0
2017-02-16,268.68,276.18,261.18,275.3,1810000.0
2017-02-17,279.27,285.44,275.3,283.24,1849000.0
2017-02-18,287.21,287.21,279.27,280.59,765000.0
2017-02-20,282.35,283.68,276.18,276.18,765000.0
2017-02-21,278.83,284.12,273.97,282.8,1084000.0
2017-02-22,286.77,289.41,282.8,284.12,1090000.0
2017-02-23,286.77,295.59,284.56,284.56,1250000.0
2017-02-24,285.44,290.74,282.8,283.24,580000.0
2017-03-01,286.77,286.77,266.47,266.47,987000.0
2017-03-02,270.0,271.33,263.38,265.59,816000.0
