Date,Open,High,Low,Close,Volume,Adj Close
2011-12-16,193.89,206.17,189.5,204.71,90000.0,
2011-12-19,204.42,208.81,198.86,200.03,41000.0,
2011-12-20,200.62,209.39,200.62,204.71,26000.0,
2011-12-21,204.71,209.39,199.45,203.54,51000.0,
2011-12-22,202.96,216.99,202.96,215.82,53000.0,
2011-12-23,215.82,216.99,210.85,214.07,81000.0,
2011-12-26,216.41,221.67,214.36,221.09,46000.0,
2011-12-27,221.09,221.09,208.22,213.49,36000.0,
2011-12-28,210.56,213.49,207.64,212.9,19000.0,
2011-12-29,212.9,227.52,212.9,222.84,77000.0,
2011-12-30,229.28,235.13,225.18,228.69,59000.0,
2012-01-02,229.28,231.03,218.16,220.5,38000.0,
2012-01-03,220.21,233.96,220.21,228.11,46000.0,
2012-01-04,229.28,234.54,226.35,226.35,52000.0,
2012-01-05,233.37,233.37,219.33,221.97,98000.0,
2012-01-06,225.18,228.11,214.66,214.95,63000.0,
2012-01-09,212.32,214.66,209.39,212.9,29000.0,
2012-01-10,211.73,212.9,208.81,210.56,45000.0,
2012-01-11,212.9,221.97,212.9,215.53,75000.0,
2012-01-12,220.5,220.5,212.32,212.9,52000.0,
2012-01-13,210.56,213.49,198.86,204.71,89000.0,
2012-01-16,204.71,211.15,204.71,207.64,54000.0,
2012-01-17,204.71,221.97,204.71,221.09,52000.0,
2012-01-18,218.16,231.62,215.82,225.18,62000.0,
2012-01-30,233.96,240.68,231.03,240.68,122000.0,
2012-01-31,242.15,254.43,242.15,244.19,40000.0,
2012-02-01,238.93,240.39,236.3,239.22,47000.0,
2012-02-02,251.21,251.21,239.81,243.9,32000.0,
2012-02-03,243.9,252.67,243.9,251.5,38000.0,
2012-02-04,252.09,267.88,251.5,257.35,52000.0,
2012-02-06,256.77,256.77,243.9,251.5,38000.0,
2012-02-07,251.5,262.03,251.5,255.01,50000.0,
2012-02-08,255.01,262.62,246.82,254.14,91000.0,
2012-02-09,254.14,259.11,251.5,256.18,54000.0,
2012-02-10,256.18,260.28,249.75,250.33,45000.0,
2012-02-13,250.33,253.84,245.07,246.82,42000.0,
2012-02-14,254.43,257.94,250.33,255.01,27000.0,
2012-02-15,252.67,260.28,250.92,255.01,24000.0,
2012-02-16,250.33,254.43,237.17,237.17,113000.0,
2012-02-17,242.15,247.7,238.05,245.65,43000.0,
2012-02-20,245.07,245.65,242.73,245.07,4000.0,
2012-02-21,242.73,246.24,240.98,241.27,12000.0,
2012-02-22,225.77,249.16,225.77,247.41,31000.0,
2012-02-23,240.98,245.65,240.98,244.48,37000.0,
2012-02-24,245.65,255.6,245.65,254.43,95000.0,
2012-02-29,255.01,271.97,255.01,267.88,105000.0,
2012-03-01,267.88,279.29,267.88,274.31,61000.0,
2012-03-02,282.5,283.67,270.51,274.31,55000.0,
2012-03-03,274.31,278.41,274.31,277.82,21000.0,
2012-03-05,277.82,278.41,270.51,270.51,24000.0,
2012-03-06,264.37,264.37,257.06,263.79,48000.0,
2012-03-07,258.81,270.22,258.81,263.79,58000.0,
2012-03-08,265.25,267.88,263.2,263.2,18000.0,
2012-03-09,266.71,280.16,266.71,277.82,62000.0,
2012-03-12,280.75,280.75,265.25,265.25,63000.0,
2012-03-13,268.47,269.05,258.52,264.96,34000.0,
2012-03-14,265.54,266.13,246.53,248.58,615000.0,
2012-03-15,248.58,258.52,240.98,250.33,220000.0,
2012-03-16,248.58,252.09,247.12,248.29,84000.0,
2012-03-19,246.82,248.29,242.73,247.99,185000.0,
2012-03-20,245.07,245.65,241.56,245.36,125000.0,
2012-03-21,242.15,242.15,232.79,233.66,185000.0,
2012-03-22,232.49,232.49,219.33,230.45,408000.0,
2012-03-23,228.11,232.2,222.84,231.32,167000.0,
2012-03-26,231.03,231.03,226.94,229.57,94000.0,
2012-03-27,228.69,231.62,223.43,226.65,153000.0,
2012-03-28,224.01,224.31,219.04,219.33,117000.0,
2012-03-29,219.33,219.33,204.13,204.13,303000.0,
2012-03-30,202.37,202.96,190.09,198.57,324000.0,
2012-04-02,196.52,196.52,185.12,188.63,250000.0,
2012-04-03,187.46,198.28,186.0,195.35,300000.0,
2012-04-05,191.55,208.81,189.5,208.81,227000.0,
2012-04-06,215.24,223.14,215.24,223.14,164000.0,
2012-04-09,226.35,229.86,212.02,225.18,261000.0,
2012-04-10,225.18,226.94,215.24,222.55,163000.0,
2012-04-11,210.56,219.33,210.56,216.41,105000.0,
2012-04-12,214.07,221.67,214.07,218.16,71000.0,
2012-04-13,218.46,228.11,216.41,222.84,126000.0,
2012-04-16,221.67,222.26,216.99,216.99,66000.0,
2012-04-17,217.58,218.46,207.64,209.39,101000.0,
2012-04-18,209.39,215.24,209.39,211.73,67000.0,
2012-04-19,209.98,212.9,205.3,208.81,71000.0,
2012-04-20,208.81,209.39,195.94,200.62,92000.0,
2012-04-23,200.33,200.62,190.09,195.94,126000.0,
2012-04-24,193.01,199.45,190.09,198.28,128000.0,
2012-04-25,198.86,204.71,198.28,202.37,242000.0,
2012-04-26,202.37,206.17,200.03,201.79,198000.0,
2012-04-27,204.13,209.39,196.82,196.82,202000.0,
2012-04-30,198.86,200.91,193.01,198.86,215000.0,
2012-05-02,201.2,212.61,201.2,212.61,637000.0,
2012-05-03,213.49,219.33,210.56,217.58,856000.0,
2012-05-04,214.66,232.49,211.73,231.62,837000.0,
2012-05-07,229.28,231.62,226.35,231.03,270000.0,
2012-05-08,231.03,247.12,231.03,241.56,880000.0,
2012-05-09,236.88,242.73,233.96,239.81,271000.0,
2012-05-10,239.81,239.81,231.62,235.13,197000.0,
2012-05-11,234.54,235.13,222.84,225.18,272000.0,
2012-05-14,225.18,225.18,215.53,216.7,133000.0,
2012-05-15,214.66,226.94,214.66,224.31,169000.0,
2012-05-16,225.77,230.45,217.29,221.38,275000.0,
2012-05-17,218.16,221.97,215.24,219.92,240000.0,
2012-05-18,215.24,216.99,209.39,210.56,171000.0,
2012-05-21,210.56,215.82,209.98,212.02,122000.0,
2012-05-22,214.66,226.65,214.66,224.6,375000.0,
2012-05-23,221.09,231.03,219.33,224.6,346000.0,
2012-05-24,226.94,229.28,219.92,221.97,314000.0,
2012-05-25,221.09,224.31,219.33,221.09,159000.0,
2012-05-28,222.26,222.26,217.29,219.92,177000.0,
2012-05-29,221.97,235.13,221.09,234.54,779000.0,
2012-05-30,233.37,238.64,232.2,233.08,352000.0,
2012-05-31,229.86,249.16,229.28,249.16,967000.0,
2012-06-01,242.73,246.82,231.91,231.91,762000.0,
2012-06-04,215.82,215.82,215.82,215.82,147000.0,
2012-06-05,215.53,225.18,215.24,219.33,709000.0,
2012-06-06,222.26,231.91,215.24,227.23,830000.0,
2012-06-07,231.03,231.32,218.75,221.09,472000.0,
2012-06-08,218.75,228.11,218.75,223.43,340000.0,
2012-06-11,227.52,233.37,224.89,231.32,453000.0,
2012-06-12,228.11,240.98,226.35,238.05,627000.0,
2012-06-13,238.05,238.05,231.62,234.54,357000.0,
2012-06-14,232.2,236.0,229.86,232.2,185000.0,
2012-06-15,232.49,239.22,232.49,236.0,502000.0,
2012-06-18,240.98,252.09,237.76,244.78,864000.0,
2012-06-19,244.78,247.41,239.81,239.81,319000.0,
2012-06-20,239.81,241.85,235.71,236.88,257000.0,
2012-06-21,235.71,241.85,235.71,239.81,283000.0,
2012-06-22,236.3,239.22,235.13,238.05,120000.0,
2012-06-25,236.88,242.73,236.88,237.47,225000.0,
2012-06-26,237.47,237.47,227.52,230.45,279000.0,
2012-06-27,229.28,235.13,228.11,231.91,261000.0,
2012-06-28,232.2,235.42,226.65,229.86,156000.0,
2012-06-29,229.86,232.2,226.94,232.2,156000.0,
2012-07-02,233.37,235.13,229.28,230.45,229000.0,
2012-07-03,233.96,234.83,229.86,231.03,238000.0,
2012-07-04,235.13,245.07,235.13,240.98,1039000.0,
2012-07-05,241.56,247.41,241.56,243.9,1014000.0,
2012-07-06,243.9,245.65,235.42,240.39,412000.0,
2012-07-09,239.22,241.56,237.47,238.64,157000.0,
2012-07-10,238.34,238.34,221.97,224.01,743000.0,
2012-07-11,220.5,226.06,220.5,226.06,225000.0,
2012-07-12,226.06,226.06,218.75,221.09,177000.0,
2012-07-13,219.92,222.84,218.46,221.67,138000.0,
2012-07-16,222.84,222.84,206.17,206.76,558000.0,
2012-07-17,205.3,213.19,200.03,213.19,424000.0,
2012-07-18,211.15,221.09,210.27,216.12,520000.0,
2012-07-19,211.15,215.24,206.76,209.68,545000.0,
2012-07-20,209.68,216.99,208.22,212.9,467000.0,
2012-07-23,211.15,213.49,208.22,212.61,208000.0,
2012-07-24,210.56,212.61,208.81,212.61,122000.0,
2012-07-25,209.98,212.61,208.22,212.61,73000.0,
2012-07-26,209.98,209.98,197.99,197.99,426000.0,
2012-07-27,187.17,195.35,184.24,192.72,1916000.0,
2012-07-30,191.26,193.31,179.27,179.56,1014000.0,
2012-07-31,178.39,179.56,167.28,178.39,1525000.0,
2012-08-01,181.32,190.67,181.32,190.38,1372000.0,
2012-08-03,188.92,188.92,182.19,184.24,689000.0,
2012-08-06,187.46,188.92,180.15,180.73,651000.0,
2012-08-07,182.49,186.0,176.93,177.51,686000.0,
2012-08-08,178.39,185.41,174.88,184.24,1042000.0,
2012-08-09,186.0,186.58,180.44,184.83,750000.0,
2012-08-10,184.83,197.69,184.83,193.6,1346000.0,
2012-08-13,195.35,205.3,190.67,201.5,981000.0,
2012-08-14,204.13,204.13,199.45,200.03,520000.0,
2012-08-15,200.03,206.47,198.86,203.54,1025000.0,
2012-08-16,202.37,205.0,200.62,202.96,568000.0,
2012-08-17,203.54,206.47,202.37,202.96,403000.0,
2012-08-20,202.96,202.96,188.92,188.92,1157000.0,
2012-08-21,184.53,194.77,183.07,190.38,1028000.0,
2012-08-22,190.38,195.06,188.92,194.18,792000.0,
2012-08-23,198.6,202.74,196.23,198.3,1084000.0,
2012-08-24,198.3,206.87,198.3,202.15,962000.0,
2012-08-27,205.1,211.31,203.33,205.99,1073000.0,
2012-08-28,205.99,210.42,197.42,199.78,783000.0,
2012-08-29,200.08,202.44,195.05,196.23,825000.0,
2012-08-30,196.83,204.51,196.83,199.78,977000.0,
2012-08-31,203.33,204.21,198.01,199.19,704000.0,
2012-09-03,198.89,205.1,198.89,203.92,788000.0,
2012-09-04,205.69,211.6,205.69,207.47,1282000.0,
2012-09-05,207.47,210.42,206.58,206.87,856000.0,
2012-09-06,207.76,209.24,202.15,202.15,747000.0,
2012-09-07,205.1,205.4,196.83,200.08,1581000.0,
2012-09-10,200.96,202.15,194.46,195.05,1585000.0,
2012-09-11,196.83,197.12,193.87,194.46,598000.0,
2012-09-12,196.83,204.81,196.23,203.33,1633000.0,
2012-09-13,206.87,208.65,203.92,204.51,1251000.0,
2012-09-14,207.47,208.06,200.67,200.96,1057000.0,
2012-09-17,202.15,205.99,200.08,200.96,664000.0,
2012-09-18,203.92,208.06,202.44,205.99,1384000.0,
2012-09-19,208.06,220.17,208.06,220.17,2487000.0,
2012-09-20,224.61,229.33,221.36,222.83,2881000.0,
2012-09-21,226.38,226.38,221.65,225.2,1089000.0,
2012-09-24,225.2,225.2,220.47,224.02,864000.0,
2012-09-25,224.02,231.7,221.65,221.65,1302000.0,
2012-09-26,219.29,220.47,212.78,213.38,848000.0,
2012-09-27,213.38,217.22,211.9,215.15,593000.0,
2012-09-28,216.33,218.99,213.38,214.85,713000.0,
2012-10-01,218.1,218.1,211.01,211.9,280000.0,
2012-10-02,214.56,217.51,213.67,216.63,575000.0,
2012-10-03,217.51,217.51,211.6,212.19,579000.0,
2012-10-04,212.78,212.78,208.06,210.42,411000.0,
2012-10-05,207.47,207.47,196.23,201.55,1271000.0,
2012-10-08,199.78,201.55,195.64,198.01,451000.0,
2012-10-09,198.01,199.19,189.73,189.73,597000.0,
2012-10-11,186.19,194.46,185.0,191.51,525000.0,
2012-10-12,192.69,195.35,191.8,192.69,325000.0,
2012-10-15,192.69,193.87,187.96,187.96,242000.0,
2012-10-16,190.92,191.21,187.37,190.03,329000.0,
2012-10-17,192.1,195.64,190.62,191.51,482000.0,
2012-10-18,192.69,193.87,187.96,188.55,331000.0,
2012-10-19,188.55,188.55,176.14,179.09,1006000.0,
2012-10-22,176.14,176.14,172.59,173.77,889000.0,
2012-10-23,175.25,178.8,173.18,174.37,781000.0,
2012-10-24,172.59,174.96,171.41,172.0,922000.0,
2012-10-25,172.0,174.96,165.5,165.5,881000.0,
2012-10-26,167.27,168.45,153.97,153.97,1526000.0,
2012-10-29,153.97,153.97,143.33,143.33,1339000.0,
2012-10-30,144.81,151.31,144.81,148.95,987000.0,
2012-10-31,148.95,155.45,146.59,148.95,2049000.0,
2012-11-01,147.18,149.54,141.86,147.77,971000.0,
2012-11-02,149.84,157.82,149.54,153.68,1920000.0,
2012-11-05,151.9,152.2,143.04,143.04,1172000.0,
2012-11-06,140.08,140.08,133.29,137.42,1973000.0,
2012-11-07,135.35,138.9,130.33,136.24,1489000.0,
2012-11-08,132.1,144.52,131.81,139.49,2706000.0,
2012-11-09,138.31,148.95,138.31,144.52,2865000.0,
2012-11-12,145.99,149.84,144.52,146.59,1829000.0,
2012-11-13,146.59,147.77,140.38,140.67,964000.0,
2012-11-14,140.67,144.22,140.67,142.45,720000.0,
2012-11-15,141.86,141.86,135.95,138.01,963000.0,
2012-11-16,138.01,145.99,138.01,142.45,1967000.0,
2012-11-19,138.9,138.9,132.7,132.7,266000.0,
2012-11-20,123.53,123.53,123.53,123.53,310000.0,
2012-11-21,114.96,122.94,114.96,121.76,3750000.0,
2012-11-22,125.01,127.67,123.24,124.72,2079000.0,
2012-11-23,126.49,133.29,125.9,133.29,1939000.0,
2012-11-26,135.35,139.49,135.35,138.9,2186000.0,
2012-11-27,139.79,140.67,135.35,135.65,1228000.0,
2012-11-28,134.76,137.13,132.99,135.95,927000.0,
2012-11-29,138.01,139.49,134.17,134.17,1414000.0,
2012-11-30,134.17,139.49,134.17,137.13,1740000.0,
2012-12-03,139.79,140.38,136.24,136.54,960000.0,
2012-12-04,136.54,138.9,134.76,138.9,995000.0,
2012-12-05,139.49,148.36,138.9,148.36,2959000.0,
2012-12-06,148.36,149.84,142.45,142.45,2270000.0,
2012-12-07,143.04,147.77,142.74,143.63,2126000.0,
2012-12-10,143.63,144.52,137.13,138.9,1511000.0,
2012-12-11,138.31,138.31,135.06,136.54,776000.0,
2012-12-12,138.01,142.45,138.01,139.2,1345000.0,
2012-12-13,140.67,146.59,140.08,145.11,1912000.0,
2012-12-14,144.81,148.36,143.33,144.22,1539000.0,
2012-12-17,144.22,144.22,138.9,138.9,852000.0,
2012-12-18,140.08,141.27,138.01,138.9,710000.0,
2012-12-19,141.27,142.45,138.31,138.9,781000.0,
2012-12-20,129.44,129.44,129.44,129.44,268000.0,
2012-12-21,120.58,125.31,120.58,123.24,1938000.0,
2012-12-22,123.83,123.83,118.8,121.17,975000.0,
2012-12-24,121.17,122.65,115.26,116.15,1548000.0,
2012-12-25,116.44,119.69,115.85,117.92,1379000.0,
2012-12-26,118.8,120.58,117.62,119.4,719000.0,
2012-12-27,119.69,127.67,119.4,127.67,1910000.0,
2012-12-28,128.26,131.22,125.9,129.74,1944000.0,
2013-01-02,131.51,136.24,130.92,134.76,1343000.0,
2013-01-03,135.35,139.2,134.76,134.76,1607000.0,
2013-01-04,135.35,136.54,132.4,132.4,1004000.0,
2013-01-07,135.65,141.56,135.35,141.56,1192000.0,
2013-01-08,142.45,142.74,134.76,135.35,1619000.0,
2013-01-09,134.76,139.2,134.17,136.54,1084000.0,
2013-01-10,138.01,139.49,136.83,137.13,1041000.0,
2013-01-11,138.9,145.7,138.01,144.81,2558000.0,
2013-01-14,144.81,154.27,143.63,154.27,3171000.0,
2013-01-15,156.04,159.88,148.95,153.97,2897000.0,
2013-01-16,153.68,155.75,148.95,152.2,1689000.0,
2013-01-17,154.56,156.34,141.86,144.81,1865000.0,
2013-01-18,147.77,151.31,146.59,149.24,1724000.0,
2013-01-21,149.54,153.68,149.24,152.2,1099000.0,
2013-01-22,152.5,152.5,149.54,152.2,603000.0,
2013-01-23,154.27,158.41,153.09,154.27,1695000.0,
2013-01-24,152.5,154.27,150.13,150.72,809000.0,
2013-01-25,150.72,152.79,149.54,151.31,787000.0,
2013-01-28,151.9,153.38,150.13,151.31,466000.0,
2013-01-29,152.2,156.34,151.9,155.45,1157000.0,
2013-01-30,157.82,162.25,157.52,159.0,2592000.0,
2013-01-31,161.07,161.07,156.93,157.82,1167000.0,
2013-02-01,146.88,149.84,146.88,147.18,2754000.0,
2013-02-04,147.18,149.24,142.74,145.4,1427000.0,
2013-02-05,143.33,148.36,143.33,148.06,901000.0,
2013-02-06,149.54,149.84,144.81,144.81,894000.0,
2013-02-18,145.4,145.99,141.86,144.22,649000.0,
2013-02-19,145.7,152.5,145.4,151.02,1641000.0,
2013-02-20,152.79,154.86,150.43,153.97,1435000.0,
2013-02-21,153.09,153.68,149.84,151.31,588000.0,
2013-02-22,151.9,151.9,148.36,148.65,788000.0,
2013-02-23,150.13,150.43,148.65,148.95,591000.0,
2013-02-25,149.24,153.38,148.95,151.31,1140000.0,
2013-02-26,148.95,150.13,147.77,147.77,913000.0,
2013-02-27,148.36,149.54,143.93,144.52,1159000.0,
2013-03-01,147.77,154.56,147.77,154.56,2006000.0,
2013-03-04,155.45,156.63,149.24,150.43,2165000.0,
2013-03-05,151.31,156.04,148.95,154.86,2052000.0,
2013-03-06,156.63,165.5,154.86,164.61,3709000.0,
2013-03-07,165.5,174.37,162.54,165.2,4457000.0,
2013-03-08,166.68,172.3,164.32,168.45,2584000.0,
2013-03-11,172.59,174.37,169.64,172.89,1663000.0,
2013-03-12,174.07,174.37,166.09,166.68,1723000.0,
2013-03-13,166.98,169.93,164.61,166.68,1109000.0,
2013-03-14,165.5,168.16,163.14,167.27,690000.0,
2013-03-15,167.27,168.45,163.43,164.91,777000.0,
2013-03-18,163.73,166.68,161.36,165.5,1100000.0,
2013-03-19,167.27,167.27,164.61,166.09,679000.0,
2013-03-20,164.32,170.52,164.32,166.09,1263000.0,
2013-03-21,168.16,168.16,164.32,164.32,624000.0,
2013-03-22,166.68,168.16,163.73,164.91,1101000.0,
2013-03-25,167.27,167.86,166.09,166.39,574000.0,
2013-03-26,166.09,173.18,166.09,172.89,1872000.0,
2013-03-27,173.77,173.77,169.64,170.23,852000.0,
2013-03-28,171.41,172.59,169.05,170.23,690000.0,
2013-03-29,171.41,173.18,169.64,169.93,654000.0,
2013-04-01,170.23,170.52,161.95,163.14,1166000.0,
2013-04-02,163.14,165.2,161.36,163.73,507000.0,
2013-04-03,166.68,166.68,163.73,165.79,480000.0,
2013-04-08,161.36,163.43,159.59,161.95,739000.0,
2013-04-09,160.77,164.91,160.48,161.95,644000.0,
2013-04-10,161.95,163.43,152.79,154.86,1381000.0,
2013-04-11,155.45,156.93,151.31,152.5,1083000.0,
2013-04-12,153.09,155.45,151.9,155.45,582000.0,
2013-04-15,156.63,158.41,156.04,156.04,909000.0,
2013-04-16,153.68,156.63,152.79,156.63,306000.0,
2013-04-17,157.82,158.7,156.04,156.04,325000.0,
2013-04-18,154.27,156.04,153.09,154.86,420000.0,
2013-04-19,155.45,159.59,155.45,156.63,812000.0,
2013-04-22,157.22,157.52,155.45,155.45,297000.0,
2013-04-23,155.45,157.22,152.5,152.5,467000.0,
2013-04-24,154.27,154.86,152.79,152.79,464000.0,
2013-04-25,151.9,156.34,151.61,154.56,802000.0,
2013-04-26,156.34,164.02,156.04,159.88,1723000.0,
2013-04-29,162.54,162.54,159.59,160.18,832000.0,
2013-04-30,161.95,164.02,161.07,161.95,922000.0,
2013-05-02,161.95,163.73,158.11,163.14,848000.0,
2013-05-03,151.9,156.63,151.9,156.04,1772000.0,
2013-05-06,156.04,156.63,153.97,155.75,373000.0,
2013-05-07,155.75,159.29,155.45,157.22,540000.0,
2013-05-08,157.52,158.41,155.45,156.63,335000.0,
2013-05-09,157.52,158.41,155.45,155.45,393000.0,
2013-05-10,156.04,157.82,154.86,154.86,280000.0,
2013-05-13,154.86,161.66,154.27,159.29,1301000.0,
2013-05-14,161.36,164.61,159.29,164.61,1365000.0,
2013-05-15,165.79,166.68,162.84,166.09,1021000.0,
2013-05-16,164.32,165.79,162.84,165.5,851000.0,
2013-05-17,166.68,174.37,165.5,166.68,2782000.0,
2013-05-20,167.86,172.89,167.86,171.11,1767000.0,
2013-05-21,171.41,172.3,169.05,172.3,1159000.0,
2013-05-22,172.59,182.05,172.59,182.05,2385000.0,
2013-05-23,182.05,182.94,177.03,178.21,1528000.0,
2013-05-24,180.28,182.05,176.43,177.32,1083000.0,
2013-05-27,179.69,179.69,176.43,177.32,427000.0,
2013-05-28,176.73,182.05,176.43,180.57,983000.0,
2013-05-29,180.87,180.87,178.21,179.39,477000.0,
2013-05-30,180.28,182.05,178.5,178.8,762000.0,
2013-05-31,180.87,180.87,175.55,177.32,660000.0,
2013-06-03,176.73,179.09,175.25,177.03,352000.0,
2013-06-04,177.91,180.87,177.91,177.91,568000.0,
2013-06-05,178.8,179.09,171.11,172.59,759000.0,
2013-06-06,171.41,171.71,162.54,163.73,1440000.0,
2013-06-07,163.73,166.39,161.36,165.5,900000.0,
2013-06-10,167.57,167.86,164.32,164.91,327000.0,
2013-06-11,163.73,163.73,158.7,158.7,791000.0,
2013-06-13,156.04,156.63,151.31,151.9,1174000.0,
2013-06-14,153.09,153.97,150.13,153.68,606000.0,
2013-06-17,153.68,153.97,152.2,153.68,366000.0,
2013-06-18,153.68,156.63,153.68,154.86,840000.0,
2013-06-19,156.63,156.63,153.09,153.38,378000.0,
2013-06-20,151.9,155.45,151.9,152.2,269000.0,
2013-06-21,148.95,148.95,141.56,141.86,1237000.0,
2013-06-24,141.86,141.86,132.1,132.1,1399000.0,
2013-06-25,132.1,132.1,122.94,130.92,1653000.0,
2013-06-26,132.7,136.54,132.4,135.65,1056000.0,
2013-06-27,138.9,139.79,137.42,138.31,648000.0,
2013-06-28,141.27,144.22,139.49,140.67,762000.0,
2013-07-01,145.4,145.4,140.38,141.27,405000.0,
2013-07-02,141.27,141.86,136.24,136.54,340000.0,
2013-07-03,138.31,138.31,131.22,132.1,321000.0,
2013-07-04,132.1,135.95,125.31,135.95,519000.0,
2013-07-05,137.13,137.13,134.17,134.47,194000.0,
2013-07-08,134.47,134.47,128.85,129.15,277000.0,
2013-07-09,128.26,138.01,127.08,138.01,616000.0,
2013-07-10,138.9,143.93,138.9,143.33,961000.0,
2013-07-11,145.4,145.4,141.86,144.52,591000.0,
2013-07-12,144.52,144.81,142.74,143.33,179000.0,
2013-07-15,141.86,149.84,141.86,149.24,758000.0,
2013-07-16,149.24,150.43,147.18,147.47,282000.0,
2013-07-17,146.88,147.47,142.74,142.74,309000.0,
2013-07-18,142.74,144.52,140.08,140.08,289000.0,
2013-07-19,141.27,141.86,135.06,136.54,367000.0,
2013-07-22,137.13,137.72,134.17,135.35,206000.0,
2013-07-23,135.95,141.56,135.95,141.27,391000.0,
2013-07-24,141.56,145.7,140.08,140.97,441000.0,
2013-07-25,142.74,142.74,139.79,142.15,236000.0,
2013-07-26,142.15,142.45,139.79,140.38,284000.0,
2013-07-29,140.97,143.63,133.29,136.24,648000.0,
2013-07-30,137.72,137.72,132.4,134.17,407000.0,
2013-07-31,135.95,135.95,127.08,129.74,552000.0,
2013-08-01,130.04,135.95,124.12,135.65,683000.0,
2013-08-02,136.54,140.67,134.76,140.67,1318000.0,
2013-08-05,143.63,150.13,141.86,150.13,1514000.0,
2013-08-06,150.13,151.61,145.7,151.61,839000.0,
2013-08-07,148.95,151.02,147.18,148.65,533000.0,
2013-08-08,148.65,152.79,148.36,149.54,587000.0,
2013-08-09,151.31,151.9,148.06,149.54,427000.0,
2013-08-12,149.54,159.88,149.54,159.88,1622000.0,
2013-08-13,161.66,163.73,159.29,162.25,1294000.0,
2013-08-14,164.32,164.32,160.18,161.66,424000.0,
