Date,Open,High,Low,Close,Volume
2019-05-10,79.96,86.14,79.96,84.27,788000.0
2019-05-13,83.42,83.42,80.05,80.33,348000.0
2019-05-14,78.74,78.74,75.64,78.55,738000.0
2019-05-15,78.36,85.11,77.99,85.11,818000.0
2019-05-16,82.77,87.08,82.49,84.64,660000.0
2019-05-17,85.67,85.67,82.49,84.92,462000.0
2019-05-20,85.58,85.58,82.49,84.17,307000.0
2019-05-21,83.71,84.46,81.55,82.96,225000.0
2019-05-22,82.39,84.55,82.3,83.42,200000.0
2019-05-23,82.49,82.49,80.33,80.42,238000.0
2019-05-24,80.42,80.8,77.99,78.74,248000.0
2019-05-27,79.49,79.49,76.21,76.86,159000.0
2019-05-28,76.86,79.21,75.83,78.55,217000.0
2019-05-29,78.46,79.11,76.86,78.27,148000.0
2019-05-30,77.71,78.92,77.71,78.17,74000.0
2019-05-31,78.08,79.3,78.08,78.92,128000.0
2019-06-03,78.17,78.36,76.86,78.27,65000.0
2019-06-04,78.64,78.64,77.52,77.52,39000.0
2019-06-05,78.55,79.11,77.33,77.52,127000.0
2019-06-06,77.8,77.8,75.36,75.46,200000.0
2019-06-10,76.86,78.46,75.93,77.99,191000.0
2019-06-11,78.74,81.08,78.74,80.42,230000.0
2019-06-12,80.14,80.52,78.27,79.67,118000.0
2019-06-13,79.96,79.96,77.99,78.08,103000.0
2019-06-14,78.74,79.11,77.33,78.92,94000.0
2019-06-17,79.3,79.3,77.99,78.83,31000.0
2019-06-18,78.64,79.3,78.64,78.92,43000.0
2019-06-19,79.58,80.14,79.11,80.05,152000.0
2019-06-20,81.55,81.55,79.86,80.14,73000.0
2019-06-21,80.61,82.86,79.39,82.02,238000.0
2019-06-24,82.39,89.05,82.3,89.05,1044000.0
2019-06-25,89.05,91.77,86.7,89.05,725000.0
2019-06-26,88.58,91.67,87.64,90.92,425000.0
2019-06-27,90.92,91.58,89.24,90.45,387000.0
2019-06-28,91.11,95.14,89.7,93.73,889000.0
2019-07-01,95.61,100.3,94.2,98.42,1088000.0
2019-07-02,97.95,106.39,96.55,101.7,1161000.0
2019-07-03,101.7,111.54,100.3,108.26,2516000.0
2019-07-04,110.14,114.36,108.26,109.2,2241000.0
2019-07-05,109.67,110.61,105.92,106.86,1113000.0
2019-07-08,108.26,112.95,106.39,109.2,1409000.0
2019-07-09,108.73,110.14,104.51,105.92,877000.0
2019-07-10,107.8,111.54,106.39,109.2,1063000.0
2019-07-11,109.67,115.76,109.2,111.54,1953000.0
2019-07-12,112.48,114.36,110.14,114.36,1067000.0
2019-07-15,114.36,114.83,110.61,111.08,587000.0
2019-07-16,111.08,113.42,111.08,111.08,468000.0
2019-07-17,111.08,111.08,106.39,106.39,764000.0
2019-07-18,108.26,108.73,105.92,106.39,255000.0
2019-07-19,108.73,111.08,107.8,110.14,547000.0
2019-07-22,112.48,115.29,109.67,109.67,970000.0
2019-07-23,111.08,111.08,106.39,107.8,458000.0
2019-07-24,107.8,108.73,104.98,104.98,452000.0
2019-07-25,105.45,107.8,102.17,107.8,508000.0
2019-07-26,107.8,110.61,107.8,107.8,473000.0
2019-07-29,107.8,107.8,103.58,104.51,337000.0
2019-07-30,105.45,105.45,97.95,100.77,692000.0
2019-07-31,100.3,103.58,97.48,102.64,259000.0
2019-08-01,102.17,104.51,101.23,102.17,137000.0
2019-08-02,99.36,100.3,97.48,98.42,282000.0
2019-08-05,98.89,99.36,96.08,97.02,195000.0
2019-08-06,93.73,98.42,92.52,98.42,619000.0
2019-08-07,99.94,99.94,97.09,98.04,214000.0
2019-08-08,101.85,105.66,99.94,102.8,788000.0
2019-08-12,100.9,104.7,99.94,100.42,434000.0
2019-08-13,100.42,101.85,99.47,100.9,216000.0
2019-08-14,102.8,104.7,101.85,103.75,359000.0
2019-08-15,100.42,101.85,99.94,100.9,184000.0
2019-08-16,101.85,101.85,99.94,100.42,159000.0
2019-08-19,100.9,102.32,99.94,100.9,287000.0
2019-08-20,100.9,110.89,100.42,109.46,2506000.0
2019-08-21,109.46,111.37,106.61,110.42,1444000.0
2019-08-22,110.42,115.65,109.94,112.79,2219000.0
2019-08-23,112.32,116.13,109.94,111.37,1634000.0
2019-08-26,107.56,109.46,105.66,106.61,1007000.0
2019-08-27,108.51,117.08,108.04,116.6,2703000.0
2019-08-28,118.98,125.17,116.6,119.93,6073000.0
2019-08-29,121.84,126.12,119.93,119.93,2868000.0
2019-08-30,123.74,125.17,115.65,116.13,1872000.0
2019-09-02,118.51,127.07,118.03,127.07,3554000.0
2019-09-03,126.6,127.55,123.74,123.74,1133000.0
2019-09-04,124.69,130.4,124.69,125.17,3615000.0
2019-09-05,126.12,128.5,119.93,123.74,1568000.0
2019-09-06,126.6,126.6,118.98,119.93,1353000.0
2019-09-09,120.41,121.36,118.98,120.89,485000.0
2019-09-10,121.84,124.69,118.51,119.93,643000.0
2019-09-11,119.93,122.79,118.98,121.84,376000.0
2019-09-12,123.27,123.27,120.89,120.89,354000.0
2019-09-16,120.89,124.69,120.41,120.89,729000.0
2019-09-17,121.84,121.84,119.46,119.46,310000.0
2019-09-18,119.93,119.93,114.7,115.17,803000.0
2019-09-19,115.17,118.03,113.27,117.08,631000.0
2019-09-20,117.08,117.08,113.27,113.75,816000.0
2019-09-23,113.75,115.65,112.79,115.17,244000.0
2019-09-24,117.08,117.55,114.7,114.7,293000.0
2019-09-25,115.17,115.17,114.22,114.7,193000.0
2019-09-26,117.08,122.31,115.65,119.93,1391000.0
2019-09-27,122.31,124.69,117.08,117.55,2136000.0
2019-10-01,117.55,117.55,114.7,116.13,491000.0
2019-10-02,116.13,117.08,114.7,116.6,215000.0
2019-10-03,114.7,116.6,112.32,115.65,612000.0
2019-10-04,115.65,118.03,114.7,115.17,434000.0
2019-10-07,115.17,115.17,110.42,111.37,835000.0
2019-10-08,111.37,112.32,108.51,110.42,623000.0
2019-10-09,109.94,110.42,108.99,108.99,184000.0
2019-10-14,110.42,113.27,110.42,111.84,403000.0
2019-10-15,112.32,115.17,112.32,113.27,425000.0
2019-10-16,115.17,115.17,112.32,113.27,304000.0
2019-10-17,114.7,114.7,112.32,112.79,151000.0
2019-10-18,113.27,122.79,112.32,120.89,1472000.0
2019-10-21,122.31,126.6,120.89,121.84,2139000.0
2019-10-22,122.31,128.98,121.84,128.98,2735000.0
2019-10-23,132.31,141.83,129.45,137.07,6029000.0
2019-10-24,137.07,139.45,133.26,138.49,2186000.0
2019-10-25,139.92,149.92,138.02,138.02,4540000.0
2019-10-28,142.78,146.11,139.45,140.87,2044000.0
2019-10-29,141.35,142.3,133.74,136.12,1521000.0
2019-10-30,138.97,148.49,138.49,145.63,4361000.0
