Date,Open,High,Low,Close,Volume
2016-03-25,544.91,590.17,537.81,585.73,951000.0
2016-03-28,585.73,586.62,561.77,570.64,534000.0
2016-03-29,567.98,575.08,524.49,532.48,901000.0
2016-03-30,537.81,584.84,537.81,573.3,734000.0
2016-03-31,577.74,591.05,567.09,577.74,475000.0
2016-04-01,583.95,603.48,576.85,603.48,547000.0
2016-04-06,599.93,648.74,590.17,643.41,837000.0
2016-04-07,643.41,653.18,615.9,630.1,408000.0
2016-04-08,621.23,628.33,604.37,614.13,443000.0
2016-04-11,621.23,626.55,608.8,626.55,302000.0
2016-04-12,629.22,630.1,590.17,603.48,626000.0
2016-04-13,615.9,638.98,608.8,633.65,629000.0
2016-04-14,636.32,652.29,625.67,638.98,593000.0
2016-04-15,636.32,636.32,600.82,600.82,942000.0
2016-04-18,594.6,608.8,594.6,599.93,252000.0
2016-04-19,608.8,608.8,577.74,596.38,532000.0
2016-04-20,596.38,597.27,583.07,584.84,338000.0
2016-04-21,591.94,622.12,591.05,612.35,720000.0
2016-04-22,611.47,615.02,595.49,604.37,269000.0
2016-04-25,595.49,595.49,575.08,578.63,380000.0
2016-04-26,580.4,591.05,579.52,585.73,209000.0
2016-04-27,578.63,590.17,549.34,555.56,417000.0
2016-04-28,559.99,581.29,550.23,568.87,509000.0
2016-04-29,567.98,575.97,545.79,545.79,503000.0
2016-05-03,548.46,556.44,536.03,550.23,301000.0
2016-05-04,565.32,605.25,565.32,605.25,1022000.0
2016-05-05,615.02,634.54,611.47,613.24,974000.0
2016-05-06,621.23,630.1,614.13,617.68,542000.0
2016-05-09,625.67,641.64,619.45,621.23,603000.0
2016-05-10,615.02,621.23,603.48,616.79,278000.0
2016-05-11,624.78,630.1,622.12,628.33,257000.0
2016-05-12,622.12,626.55,570.64,583.07,329000.0
2016-05-13,572.42,611.47,571.53,608.8,459000.0
2016-05-16,603.48,610.58,594.6,604.37,142000.0
2016-05-17,614.13,617.68,606.14,612.35,141000.0
2016-05-18,604.37,633.65,604.37,612.35,217000.0
2016-05-19,616.79,621.23,610.58,613.24,102000.0
2016-05-20,619.45,634.54,613.24,630.1,354000.0
2016-05-23,633.65,679.8,633.65,672.7,863000.0
2016-05-24,672.7,680.69,658.5,664.71,354000.0
2016-05-25,682.46,688.68,634.54,640.75,703000.0
2016-05-26,650.51,652.29,636.32,639.86,282000.0
2016-05-27,646.08,652.29,631.88,639.86,252000.0
2016-05-30,646.96,646.96,632.77,643.41,127000.0
2016-05-31,643.41,647.85,632.77,639.86,177000.0
2016-06-01,646.08,672.7,644.3,644.3,500000.0
2016-06-02,645.19,650.51,616.79,621.23,489000.0
2016-06-03,627.44,640.75,622.12,638.09,272000.0
2016-06-04,638.09,640.75,631.88,636.32,70000.0
2016-06-06,644.3,646.96,615.9,616.79,197000.0
2016-06-07,621.23,628.33,612.35,615.02,211000.0
2016-06-08,615.9,627.44,613.24,617.68,149000.0
2016-06-13,611.47,612.35,600.82,603.48,187000.0
2016-06-14,599.93,638.98,599.93,630.1,253000.0
2016-06-15,632.77,637.2,625.67,628.33,156000.0
2016-06-16,634.54,636.32,624.78,630.1,87000.0
2016-06-17,635.43,646.96,635.43,635.43,127000.0
2016-06-20,636.32,643.41,634.54,636.32,60000.0
2016-06-21,636.32,641.64,619.45,621.23,197000.0
2016-06-22,621.23,626.55,616.79,616.79,90000.0
2016-06-23,618.57,621.23,597.27,599.04,316000.0
2016-06-24,607.03,613.24,587.5,603.48,371000.0
2016-06-27,605.25,612.35,601.7,610.58,121000.0
2016-06-28,607.03,623.0,607.03,612.35,154000.0
2016-06-29,616.79,624.78,612.35,621.23,176000.0
2016-06-30,626.55,632.77,623.89,623.89,111000.0
2016-07-01,623.89,625.67,615.9,618.57,97000.0
2016-07-04,621.23,625.67,620.34,621.23,94000.0
2016-07-05,624.78,643.41,624.78,643.41,495000.0
2016-07-06,643.41,649.68,629.99,630.89,325000.0
2016-07-07,633.57,638.94,630.89,630.89,123000.0
2016-07-11,641.63,641.63,625.52,635.36,188000.0
2016-07-12,633.57,638.94,629.1,633.57,92000.0
2016-07-13,635.36,635.36,626.41,627.31,70000.0
2016-07-14,630.89,642.52,629.99,629.99,155000.0
2016-07-15,629.99,662.21,629.99,655.05,502000.0
2016-07-18,662.21,680.1,649.68,652.36,612000.0
2016-07-19,660.42,660.42,646.99,649.68,124000.0
2016-07-20,650.57,655.94,635.36,637.15,171000.0
2016-07-21,643.41,657.73,643.41,648.78,230000.0
2016-07-22,648.78,649.68,639.84,645.2,131000.0
2016-07-25,651.47,660.42,631.78,655.05,252000.0
2016-07-26,655.05,667.58,655.05,658.63,127000.0
2016-07-27,662.21,693.53,658.63,673.84,655000.0
