Date,Open,High,Low,Close,Volume
2020-06-09,590.87,669.35,576.06,668.61,1932000.0
2020-06-10,666.39,703.41,663.43,696.01,900000.0
2020-06-11,696.01,699.71,662.69,666.39,1185000.0
2020-06-12,651.58,718.22,648.62,718.22,1435000.0
2020-06-15,718.96,733.03,661.21,670.09,1205000.0
2020-06-16,693.79,718.22,680.46,714.52,1264000.0
2020-06-17,719.7,724.88,693.05,696.75,822000.0
2020-06-18,696.01,716.0,684.16,701.93,703000.0
2020-06-19,707.11,714.52,697.49,697.49,580000.0
2020-06-22,692.3,708.59,689.34,704.89,533000.0
2020-06-23,720.44,738.95,702.67,713.78,1008000.0
2020-06-24,718.96,735.99,709.33,732.29,1011000.0
2020-06-29,716.0,726.36,682.68,688.6,893000.0
2020-06-30,687.12,701.93,685.64,686.38,570000.0
2020-07-01,690.82,703.41,687.12,687.12,500000.0
2020-07-02,692.3,693.05,650.1,650.1,1439000.0
2020-07-03,657.5,662.69,645.66,659.73,950000.0
2020-07-06,667.87,677.5,651.58,677.5,814000.0
2020-07-07,688.6,707.85,685.64,686.38,1228000.0
2020-07-08,684.9,688.6,650.1,650.1,1394000.0
2020-07-09,657.5,666.39,633.07,636.03,1086000.0
2020-07-10,637.51,644.18,614.56,621.22,680000.0
2020-07-13,630.85,661.95,622.7,661.21,808000.0
2020-07-14,656.76,664.91,647.14,650.84,851000.0
2020-07-15,677.54,692.77,660.51,662.3,1397000.0
2020-07-16,664.1,671.27,662.3,664.1,382000.0
2020-07-17,671.27,674.85,664.1,664.99,385000.0
2020-07-20,666.78,670.37,645.28,646.17,497000.0
2020-07-21,650.65,655.13,612.12,615.7,1317000.0
2020-07-22,616.6,661.41,616.6,659.61,941000.0
2020-07-23,667.68,703.53,664.1,685.6,1351000.0
2020-07-24,676.64,690.09,647.96,654.24,786000.0
2020-07-27,659.61,672.16,628.25,634.52,586000.0
2020-07-28,640.79,648.86,628.25,638.11,608000.0
2020-07-29,640.79,654.24,635.42,644.38,381000.0
2020-07-30,650.65,662.3,646.17,661.41,391000.0
2020-07-31,662.3,726.83,662.3,726.83,1514000.0
2020-08-03,733.1,752.82,712.49,713.39,1211000.0
2020-08-04,721.45,731.31,710.7,716.97,506000.0
2020-08-05,734.9,773.43,721.45,745.65,1193000.0
2020-08-06,746.55,759.09,741.17,743.86,630000.0
2020-08-07,747.44,754.61,706.22,708.01,917000.0
2020-08-10,714.28,723.25,678.44,692.77,633000.0
2020-08-11,682.02,713.39,682.02,703.53,632000.0
2020-08-12,703.53,735.79,694.57,716.97,859000.0
2020-08-13,739.38,739.38,712.49,717.87,654000.0
2020-08-14,714.28,732.21,714.28,721.45,611000.0
2020-08-17,717.87,748.34,713.39,742.07,988000.0
2020-08-18,739.38,749.24,717.87,721.45,918000.0
2020-08-19,729.52,729.52,708.01,709.8,644000.0
2020-08-20,705.32,710.7,639.0,647.07,1309000.0
2020-08-21,667.68,697.26,659.61,686.5,924000.0
2020-08-24,686.5,744.76,672.16,741.17,1753000.0
2020-08-25,753.72,783.29,748.34,774.33,2204000.0
2020-08-26,779.71,824.52,779.71,815.56,2681000.0
2020-08-27,824.52,849.61,811.08,812.87,2212000.0
2020-08-28,817.35,837.96,812.87,837.96,1064000.0
2020-08-31,842.44,848.72,779.71,783.29,1318000.0
2020-09-01,793.15,829.9,793.15,829.9,1085000.0
2020-09-02,839.75,847.82,803.01,815.56,917000.0
2020-09-03,832.58,840.65,815.56,824.52,934000.0
2020-09-04,802.11,820.04,799.42,817.35,667000.0
2020-09-07,820.93,822.73,735.79,748.34,1383000.0
2020-09-08,774.33,774.33,734.0,744.76,754000.0
2020-09-09,725.93,733.1,712.49,720.56,725000.0
2020-09-10,731.31,742.07,690.09,706.22,948000.0
2020-09-11,698.15,715.18,690.98,708.01,575000.0
2020-09-14,725.93,747.44,721.45,739.38,792000.0
2020-09-15,740.27,742.07,728.62,739.38,403000.0
2020-09-16,751.03,793.15,747.44,771.64,968000.0
2020-09-17,768.06,786.88,767.16,770.75,528000.0
2020-09-18,770.75,779.71,756.41,767.16,323000.0
2020-09-21,771.64,776.12,733.1,733.1,624000.0
2020-09-22,730.42,731.31,708.01,716.97,610000.0
2020-09-23,723.25,734.9,709.8,718.76,390000.0
2020-09-24,706.22,713.39,699.05,707.11,320000.0
2020-09-25,719.66,721.45,664.1,684.71,536000.0
2020-09-28,692.77,695.46,681.12,684.71,262000.0
2020-09-29,693.67,709.8,690.09,695.46,378000.0
2020-09-30,700.84,714.28,688.29,711.6,333000.0
2020-10-05,716.97,725.04,709.8,721.45,245000.0
2020-10-06,731.31,773.43,728.62,769.85,1027000.0
2020-10-07,755.51,767.16,736.69,739.38,765000.0
2020-10-08,745.65,757.3,742.07,743.86,472000.0
2020-10-12,744.76,748.34,724.14,725.04,383000.0
2020-10-13,727.73,729.52,712.49,724.14,307000.0
2020-10-14,730.42,751.03,722.35,722.35,586000.0
2020-10-15,716.97,729.52,712.49,714.28,267000.0
2020-10-16,713.39,719.66,686.5,690.98,553000.0
2020-10-19,699.05,699.94,680.23,696.36,349000.0
2020-10-20,690.09,696.36,684.71,690.09,232000.0
2020-10-21,691.88,701.74,690.98,691.88,254000.0
2020-10-22,690.09,695.46,686.5,687.4,197000.0
2020-10-23,690.09,690.09,673.06,677.54,320000.0
2020-10-26,675.75,690.98,674.85,674.85,264000.0
2020-10-27,671.27,674.85,667.68,673.06,184000.0
2020-10-28,674.85,686.5,673.06,676.64,211000.0
2020-10-29,667.68,671.27,654.24,658.72,372000.0
2020-10-30,660.51,665.89,654.24,654.24,196000.0
2020-11-02,657.82,660.51,612.12,623.77,704000.0
2020-11-03,630.04,644.38,625.56,641.69,337000.0
2020-11-04,651.55,658.72,646.17,655.13,365000.0
2020-11-05,661.41,661.41,639.0,640.79,283000.0
2020-11-06,648.86,651.55,630.94,632.73,511000.0
2020-11-09,635.42,661.41,630.04,647.07,795000.0
2020-11-10,650.65,658.72,635.42,640.79,429000.0
2020-11-11,640.79,649.76,638.11,646.17,215000.0
2020-11-12,649.76,682.92,647.96,665.89,1213000.0
2020-11-13,664.99,677.54,663.2,664.1,455000.0
2020-11-16,667.68,683.81,659.61,675.75,539000.0
2020-11-17,688.29,701.74,677.54,693.67,787000.0
2020-11-18,698.15,702.63,682.92,685.6,637000.0
2020-11-19,682.02,683.81,672.16,676.64,345000.0
2020-11-20,680.23,687.4,675.75,682.92,236000.0
2020-11-23,693.67,702.63,682.92,696.36,389000.0
2020-11-24,695.46,704.43,690.98,690.98,296000.0
2020-11-25,692.77,697.26,669.47,669.47,241000.0
2020-11-26,673.06,680.23,665.89,672.16,158000.0
2020-11-27,674.85,674.85,664.99,669.47,154000.0
2020-11-30,673.06,682.92,665.89,682.92,631000.0
2020-12-01,679.33,679.33,668.58,675.75,221000.0
2020-12-02,673.06,674.85,656.03,657.82,398000.0
2020-12-03,657.82,658.72,628.25,630.04,852000.0
2020-12-04,631.83,640.79,623.77,628.25,403000.0
2020-12-07,629.14,630.04,608.53,612.12,644000.0
2020-12-08,610.32,620.18,604.95,606.74,636000.0
2020-12-09,613.01,616.6,602.26,604.95,512000.0
2020-12-10,608.53,612.12,603.15,612.12,363000.0
2020-12-11,621.97,621.97,610.32,618.39,418000.0
2020-12-14,616.6,616.6,606.74,611.22,431000.0
2020-12-15,611.22,611.22,596.88,596.88,326000.0
2020-12-16,602.26,608.53,592.4,594.19,729000.0
2020-12-17,597.78,606.74,594.19,597.78,449000.0
2020-12-18,603.15,621.08,603.15,613.91,575000.0
2020-12-21,619.28,619.28,604.95,609.43,229000.0
2020-12-22,607.63,613.01,593.29,593.29,324000.0
2020-12-23,595.98,621.08,594.19,618.39,670000.0
2020-12-24,631.83,637.21,622.87,624.66,903000.0
2020-12-25,633.62,634.52,615.7,618.39,282000.0
2020-12-28,618.39,622.87,607.63,611.22,266000.0
2020-12-29,615.7,620.18,611.22,612.12,236000.0
2020-12-30,614.8,616.6,611.22,613.01,147000.0
2020-12-31,613.91,621.08,601.36,609.43,409000.0
2021-01-04,611.22,621.08,605.84,616.6,385000.0
2021-01-05,616.6,640.79,613.01,634.52,650000.0
2021-01-06,636.31,641.69,616.6,618.39,471000.0
2021-01-07,627.35,629.14,613.91,614.8,294000.0
2021-01-08,618.39,630.94,617.49,626.45,417000.0
2021-01-11,630.04,654.24,624.66,649.76,887000.0
2021-01-12,654.24,659.61,640.79,648.86,719000.0
2021-01-13,656.93,677.54,654.24,669.47,956000.0
2021-01-14,667.68,707.11,666.78,696.36,1354000.0
2021-01-15,707.11,708.01,682.02,685.6,749000.0
2021-01-18,683.81,683.81,660.51,675.75,470000.0
2021-01-19,678.44,694.57,677.54,681.12,457000.0
2021-01-20,686.5,691.88,655.13,655.13,583000.0
2021-01-21,662.3,669.47,652.44,667.68,442000.0
2021-01-22,680.23,721.45,673.06,708.91,1571000.0
2021-01-25,708.01,732.21,697.26,717.87,1088000.0
2021-01-26,721.45,734.9,690.98,693.67,622000.0
2021-01-27,698.15,706.22,691.88,699.05,325000.0
2021-01-28,687.4,694.57,675.75,681.12,540000.0
2021-01-29,692.77,692.77,654.24,656.03,621000.0
2021-02-01,658.72,660.51,639.0,642.59,309000.0
2021-02-02,645.28,665.89,645.28,660.51,297000.0
2021-02-03,661.41,665.89,649.76,654.24,164000.0
2021-02-04,654.24,654.24,646.17,647.07,121000.0
2021-02-05,656.03,658.72,645.28,647.96,219000.0
2021-02-17,658.72,674.85,656.03,673.06,334000.0
2021-02-18,666.78,673.06,665.89,673.06,201000.0
2021-02-19,673.06,693.67,672.16,686.5,424000.0
2021-02-22,692.77,695.46,680.23,688.29,344000.0
2021-02-23,679.33,690.09,676.64,689.19,250000.0
2021-02-24,689.19,694.57,682.92,689.19,354000.0
2021-02-25,699.94,703.53,691.88,692.77,543000.0
2021-02-26,682.92,693.67,675.75,686.5,285000.0
2021-03-02,696.36,701.74,618.39,618.39,916000.0
2021-03-03,627.35,640.79,610.32,632.73,520000.0
2021-03-04,632.73,647.07,624.66,645.28,438000.0
2021-03-05,631.83,672.16,622.87,658.72,741000.0
2021-03-08,660.51,666.78,646.17,658.72,350000.0
2021-03-09,641.69,645.28,613.01,628.25,766000.0
2021-03-10,634.52,640.79,628.25,629.14,222000.0
