Date,Open,High,Low,Close,Volume
2018-06-06,176.37,182.41,173.36,181.12,1729000.0
2018-06-07,181.55,189.74,181.55,189.74,1526000.0
2018-06-08,191.47,196.21,189.74,190.61,1231000.0
2018-06-11,189.74,189.74,183.27,184.14,788000.0
2018-06-12,183.71,183.71,179.39,180.26,548000.0
2018-06-13,178.53,185.0,178.53,181.12,375000.0
2018-06-14,180.26,180.26,176.81,176.81,408000.0
2018-06-15,175.94,179.39,174.22,177.67,320000.0
2018-06-19,176.37,176.81,174.65,175.08,174000.0
2018-06-20,174.65,176.81,174.22,175.94,200000.0
2018-06-21,176.37,176.37,174.22,174.65,131000.0
2018-06-22,173.36,173.36,169.91,170.34,252000.0
2018-06-25,170.77,170.77,163.87,163.87,404000.0
2018-06-26,160.85,160.85,156.11,159.56,355000.0
2018-06-27,160.85,168.18,160.42,163.87,262000.0
2018-06-28,160.85,163.01,159.56,160.42,135000.0
2018-06-29,160.42,163.01,159.99,161.28,136000.0
2018-07-02,161.28,163.01,160.42,160.42,64000.0
2018-07-03,160.42,161.28,159.56,159.99,133000.0
2018-07-04,161.28,174.22,160.85,165.59,316000.0
2018-07-05,167.32,171.63,163.87,165.59,215000.0
2018-07-06,168.61,168.61,164.73,167.75,135000.0
2018-07-09,169.91,170.77,167.32,169.48,192000.0
2018-07-10,171.63,179.39,170.77,179.39,777000.0
2018-07-11,178.96,180.26,175.51,177.24,415000.0
2018-07-12,179.39,182.84,178.53,180.26,549000.0
2018-07-13,181.98,182.84,177.67,178.53,347000.0
2018-07-16,180.26,183.27,177.67,181.98,363000.0
2018-07-17,183.71,183.71,180.26,181.55,244000.0
2018-07-18,182.41,183.27,178.1,178.53,216000.0
2018-07-19,178.96,179.39,176.37,177.24,144000.0
2018-07-20,178.53,185.0,177.24,182.84,448000.0
2018-07-23,182.84,183.27,176.37,178.1,267000.0
2018-07-24,178.1,186.29,177.67,180.69,447000.0
2018-07-25,181.98,185.43,181.12,181.55,239000.0
2018-07-26,182.84,182.84,181.12,181.98,199000.0
2018-07-27,182.84,187.59,182.41,185.86,876000.0
2018-07-30,187.16,188.93,183.63,184.07,421000.0
2018-07-31,182.75,184.07,180.98,181.86,237000.0
2018-08-01,182.75,183.63,179.66,180.1,176000.0
2018-08-02,180.1,180.54,173.92,174.8,325000.0
2018-08-03,176.57,176.57,173.03,173.92,148000.0
2018-08-06,176.57,179.21,174.8,177.45,141000.0
2018-08-07,177.89,177.89,175.68,175.68,60000.0
2018-08-08,177.89,177.89,175.68,175.68,72000.0
2018-08-09,175.68,176.57,175.68,175.68,90000.0
2018-08-10,177.01,177.45,176.12,177.01,98000.0
2018-08-13,177.01,177.01,168.62,169.94,285000.0
2018-08-14,172.15,176.12,170.39,174.8,180000.0
2018-08-15,176.57,176.57,170.83,170.83,108000.0
2018-08-16,169.94,173.92,168.18,173.92,141000.0
2018-08-17,174.8,177.89,174.8,175.24,247000.0
2018-08-20,176.12,176.12,170.39,172.15,110000.0
2018-08-21,173.03,173.03,170.39,170.83,65000.0
2018-08-22,171.71,171.71,169.94,169.94,63000.0
2018-08-23,172.15,173.92,170.39,171.27,106000.0
2018-08-24,172.15,172.15,170.83,171.27,30000.0
2018-08-27,172.15,172.59,171.27,171.71,33000.0
2018-08-28,173.48,173.48,171.71,171.71,51000.0
2018-08-29,171.71,172.15,168.62,168.62,127000.0
2018-08-30,168.62,169.94,168.62,169.94,108000.0
2018-08-31,169.06,169.94,168.62,169.94,34000.0
2018-09-03,169.5,170.39,166.41,166.41,127000.0
2018-09-04,166.85,167.3,165.97,166.41,62000.0
2018-09-05,166.41,169.94,166.41,167.74,74000.0
2018-09-06,166.85,168.62,166.41,167.74,30000.0
2018-09-07,167.74,167.74,161.56,162.44,231000.0
2018-09-10,161.56,161.56,150.08,150.08,343000.0
2018-09-11,150.96,159.79,150.52,158.91,202000.0
2018-09-12,161.12,161.12,155.82,155.82,50000.0
2018-09-13,158.47,158.47,156.26,156.26,40000.0
2018-09-14,158.91,159.79,156.7,158.91,71000.0
2018-09-17,159.79,159.79,155.38,156.7,60000.0
2018-09-18,156.7,157.14,155.38,156.7,32000.0
2018-09-19,157.14,158.03,156.26,156.7,22000.0
2018-09-20,157.59,158.03,155.38,157.14,52000.0
2018-09-21,158.91,161.12,158.91,159.79,101000.0
2018-09-25,160.67,160.67,158.47,159.79,47000.0
2018-09-26,159.79,161.12,159.79,160.67,53000.0
2018-09-27,159.35,160.67,158.91,160.67,37000.0
2018-09-28,161.12,164.21,161.12,162.44,90000.0
2018-10-01,163.32,164.21,163.32,163.76,44000.0
2018-10-02,163.32,163.76,163.32,163.32,51000.0
2018-10-03,163.32,164.65,162.88,163.32,55000.0
2018-10-04,165.09,165.09,162.44,163.76,57000.0
2018-10-05,163.32,163.32,157.14,157.59,73000.0
2018-10-08,158.03,158.47,152.73,153.17,79000.0
2018-10-09,153.17,156.7,152.73,156.26,93000.0
2018-10-11,149.64,149.64,140.81,141.25,337000.0
2018-10-12,142.58,146.55,142.14,145.67,171000.0
2018-10-15,146.55,149.2,145.67,147.43,108000.0
2018-10-16,147.43,148.76,145.67,145.67,36000.0
2018-10-17,146.55,146.55,144.78,144.78,42000.0
2018-10-18,144.78,144.78,143.02,143.02,53000.0
2018-10-19,141.25,141.25,138.6,139.93,100000.0
2018-10-22,140.81,145.23,140.81,144.34,49000.0
2018-10-23,142.58,143.02,141.25,141.25,15000.0
2018-10-24,139.93,145.67,139.93,144.78,76000.0
2018-10-25,141.69,143.46,141.25,141.25,62000.0
2018-10-26,143.02,143.02,141.25,141.25,54000.0
2018-10-29,140.81,140.81,135.07,135.96,123000.0
2018-10-30,135.96,139.49,135.96,136.84,85000.0
2018-10-31,138.16,146.55,138.16,146.55,165000.0
2018-11-01,145.67,145.67,143.46,144.34,59000.0
2018-11-02,144.34,144.34,141.69,142.58,45000.0
2018-11-05,141.25,141.25,139.05,139.05,50000.0
2018-11-06,138.6,138.6,137.28,137.72,62000.0
2018-11-07,136.84,139.49,136.84,138.6,32000.0
2018-11-08,140.37,140.81,138.6,138.6,62000.0
2018-11-09,137.72,137.72,135.96,136.4,42000.0
2018-11-12,136.4,137.28,133.31,135.51,24000.0
2018-11-13,132.42,133.31,131.54,132.87,86000.0
2018-11-14,133.75,134.63,133.31,133.31,64000.0
2018-11-15,132.42,132.87,129.33,130.66,181000.0
2018-11-16,131.1,131.1,128.01,128.45,146000.0
2018-11-19,128.89,129.33,128.45,128.45,42000.0
2018-11-20,128.01,129.78,127.13,128.45,50000.0
2018-11-21,127.13,128.89,127.13,128.45,79000.0
2018-11-22,128.01,129.78,128.01,128.45,57000.0
2018-11-23,128.45,128.89,126.24,127.13,45000.0
2018-11-26,128.01,130.22,127.13,128.89,28000.0
2018-11-27,130.22,130.22,129.33,129.78,43000.0
2018-11-28,129.78,131.54,127.57,131.54,66000.0
2018-11-29,132.42,135.07,132.42,134.63,113000.0
2018-11-30,134.63,135.96,133.75,133.75,47000.0
2018-12-03,137.28,137.28,134.63,135.96,112000.0
2018-12-04,135.96,135.96,132.87,132.87,50000.0
2018-12-05,131.98,133.31,131.1,131.54,67000.0
2018-12-06,129.78,130.22,128.01,128.45,79000.0
2018-12-07,131.54,131.54,128.89,129.78,28000.0
2018-12-10,128.01,130.22,125.36,128.01,77000.0
2018-12-11,128.89,130.66,128.89,129.33,70000.0
2018-12-12,129.33,136.4,129.33,135.07,164000.0
2018-12-13,135.51,145.67,135.51,139.49,430000.0
2018-12-14,140.81,144.78,137.72,140.37,379000.0
2018-12-17,142.14,143.02,139.05,139.49,164000.0
2018-12-18,137.28,142.14,136.84,139.05,210000.0
2018-12-19,139.49,141.69,137.72,137.72,111000.0
2018-12-20,137.72,139.05,133.75,134.63,119000.0
2018-12-21,134.63,135.07,133.31,133.75,84000.0
2018-12-22,132.87,135.07,131.1,134.63,55000.0
2018-12-24,134.63,134.63,133.31,133.31,19000.0
2018-12-25,130.66,131.54,130.66,131.1,59000.0
2018-12-26,131.54,134.63,131.54,131.98,85000.0
2018-12-27,133.31,135.51,133.31,133.75,62000.0
2018-12-28,133.31,133.31,132.42,132.87,27000.0
2019-01-02,135.07,135.07,132.87,132.87,22000.0
2019-01-03,132.87,133.75,131.1,131.54,51000.0
2019-01-04,130.66,131.54,128.89,131.1,81000.0
2019-01-07,132.87,133.31,131.54,131.98,54000.0
2019-01-08,133.31,133.75,131.98,132.87,45000.0
2019-01-09,133.31,134.19,132.42,132.42,109000.0
2019-01-10,132.42,132.42,131.54,132.42,27000.0
2019-01-11,132.42,132.42,130.66,131.54,42000.0
2019-01-14,131.98,131.98,128.89,129.78,44000.0
2019-01-15,129.78,130.66,129.78,130.22,35000.0
2019-01-16,131.1,143.02,130.66,143.02,491000.0
2019-01-17,143.02,146.99,137.72,139.05,621000.0
2019-01-18,139.05,143.9,139.05,143.02,254000.0
2019-01-21,143.9,145.23,141.25,143.02,232000.0
2019-01-22,143.9,144.78,142.14,144.34,108000.0
2019-01-23,144.34,144.34,141.25,141.25,104000.0
2019-01-24,141.69,142.14,140.37,140.37,71000.0
2019-01-25,140.37,141.69,139.93,139.93,91000.0
2019-01-28,140.37,143.46,139.93,142.58,127000.0
2019-01-29,141.25,142.58,139.49,140.37,90000.0
2019-01-30,141.69,142.14,140.37,140.37,91000.0
2019-02-11,142.14,142.14,139.93,140.37,67000.0
2019-02-12,142.14,148.76,141.69,145.23,264000.0
2019-02-13,148.32,149.2,144.78,144.78,179000.0
2019-02-14,147.87,151.85,146.11,148.76,333000.0
2019-02-15,147.43,148.76,145.67,145.67,125000.0
2019-02-18,147.87,147.87,145.67,146.55,78000.0
2019-02-19,146.55,147.43,145.67,146.55,64000.0
2019-02-20,146.55,148.32,146.55,146.99,97000.0
2019-02-21,148.32,154.05,148.32,151.41,444000.0
2019-02-22,150.96,152.29,148.32,150.08,146000.0
2019-02-25,152.29,155.38,151.85,153.17,397000.0
2019-02-26,156.26,156.26,153.17,153.61,274000.0
2019-02-27,154.5,155.38,150.52,151.41,310000.0
2019-03-04,152.29,157.59,151.85,155.82,364000.0
2019-03-05,157.14,157.14,154.5,154.94,123000.0
2019-03-06,155.82,159.79,155.82,158.03,237000.0
2019-03-07,159.35,160.67,157.14,157.14,195000.0
2019-03-08,157.14,157.14,155.38,155.38,133000.0
2019-03-11,156.26,157.14,155.82,156.26,47000.0
2019-03-12,157.59,159.79,157.14,157.59,120000.0
2019-03-13,157.59,158.47,156.26,156.7,84000.0
2019-03-14,157.14,157.59,153.61,153.61,120000.0
2019-03-15,153.61,155.82,152.73,154.05,67000.0
2019-03-18,154.94,155.38,154.05,155.38,91000.0
2019-03-19,155.38,155.38,154.5,154.5,36000.0
2019-03-20,154.94,159.79,154.94,156.7,164000.0
2019-03-21,156.7,159.35,155.82,157.59,84000.0
2019-03-22,158.03,158.47,157.14,157.14,54000.0
2019-03-25,152.29,154.94,152.29,153.17,143000.0
2019-03-26,153.17,154.94,152.73,153.61,73000.0
2019-03-27,154.94,154.94,152.73,152.73,56000.0
2019-03-28,153.61,154.05,151.41,151.85,57000.0
2019-03-29,151.85,152.29,151.41,152.29,78000.0
2019-04-01,152.73,154.5,151.85,151.85,71000.0
2019-04-02,153.61,153.61,152.29,152.73,45000.0
2019-04-03,154.5,154.94,153.61,154.5,56000.0
2019-04-08,154.94,157.59,154.94,157.14,123000.0
2019-04-09,158.47,158.47,154.5,154.5,97000.0
2019-04-10,154.05,154.05,153.17,153.61,62000.0
2019-04-11,153.61,154.05,151.85,152.73,72000.0
2019-04-12,152.73,152.73,150.96,151.85,92000.0
2019-04-15,153.17,153.17,150.08,151.41,116000.0
2019-04-16,151.41,154.05,151.41,154.05,39000.0
2019-04-17,155.38,156.7,154.94,154.94,129000.0
2019-04-18,155.38,155.38,151.41,152.73,75000.0
2019-04-19,153.61,154.94,153.17,153.61,63000.0
2019-04-22,153.61,158.03,153.17,154.94,197000.0
2019-04-23,154.94,166.85,154.94,163.32,652000.0
2019-04-24,164.65,169.5,163.76,167.74,699000.0
2019-04-25,166.41,173.03,165.09,168.62,355000.0
2019-04-26,168.62,171.27,165.97,170.39,231000.0
2019-04-29,170.83,171.27,165.09,165.53,282000.0
2019-04-30,165.97,169.94,165.53,167.74,332000.0
2019-05-02,168.18,169.06,165.97,167.74,199000.0
2019-05-03,169.06,170.39,166.85,168.18,180000.0
2019-05-06,168.62,172.59,166.41,169.5,396000.0
2019-05-07,172.15,177.45,171.71,177.45,707000.0
2019-05-08,176.12,181.42,174.36,176.12,376000.0
2019-05-09,175.68,177.89,171.27,172.59,327000.0
2019-05-10,173.03,178.33,172.59,177.45,319000.0
2019-05-13,181.86,182.75,177.01,177.89,275000.0
2019-05-14,173.92,176.12,170.39,174.36,212000.0
2019-05-15,174.36,177.45,174.36,177.45,170000.0
2019-05-16,179.21,182.75,178.77,181.86,498000.0
2019-05-17,185.39,188.93,181.86,183.63,729000.0
2019-05-20,181.86,181.86,174.36,174.8,404000.0
2019-05-21,174.8,178.33,174.8,176.57,121000.0
2019-05-22,178.33,182.75,177.01,180.54,238000.0
2019-05-23,180.54,180.54,173.92,175.24,181000.0
2019-05-24,176.12,177.89,175.68,176.57,127000.0
2019-05-27,178.33,178.33,172.59,176.57,131000.0
2019-05-28,177.01,177.45,173.92,177.45,72000.0
2019-05-29,176.57,176.57,174.8,175.68,90000.0
2019-05-30,176.57,176.57,174.8,175.68,58000.0
2019-05-31,175.68,177.89,175.68,177.89,90000.0
2019-06-03,177.45,183.63,177.45,183.63,384000.0
2019-06-04,183.63,187.6,183.19,187.16,504000.0
2019-06-05,187.16,188.48,184.95,184.95,365000.0
2019-06-06,182.75,183.63,180.1,183.63,319000.0
2019-06-10,187.16,187.16,183.63,184.95,167000.0
2019-06-11,187.16,187.6,184.51,185.39,125000.0
2019-06-12,187.16,187.16,183.63,186.72,209000.0
2019-06-13,186.72,186.72,184.07,184.07,53000.0
2019-06-14,184.51,184.95,182.75,182.75,70000.0
2019-06-17,182.75,184.07,182.75,183.63,114000.0
2019-06-18,184.07,184.07,183.63,183.63,43000.0
2019-06-19,183.63,184.95,180.98,181.42,172000.0
2019-06-20,181.42,181.42,178.77,180.1,152000.0
2019-06-21,180.98,182.3,180.54,181.42,78000.0
2019-06-24,182.75,182.75,180.1,180.54,55000.0
2019-06-25,181.42,181.86,180.54,181.42,121000.0
2019-06-26,181.42,181.42,179.66,181.42,183000.0
2019-06-27,183.25,184.17,182.8,183.71,124000.0
2019-06-28,183.71,185.54,182.8,185.54,65000.0
