Date,Open,High,Low,Close,Volume
2020-09-18,102.79,102.79,90.93,92.61,4074000.0
2020-09-21,92.51,92.51,87.08,87.97,1848000.0
2020-09-22,88.76,90.83,87.97,89.05,1407000.0
2020-09-23,89.25,89.25,85.1,85.3,1174000.0
2020-09-24,83.52,83.52,79.07,79.07,1333000.0
2020-09-25,79.96,83.42,79.07,79.57,1075000.0
2020-09-28,79.07,79.37,75.32,75.61,983000.0
2020-09-29,76.6,77.19,75.71,75.71,627000.0
2020-09-30,76.11,76.11,73.83,73.83,703000.0
2020-10-05,73.64,74.13,72.15,74.03,437000.0
2020-10-06,75.12,81.35,74.43,81.35,1517000.0
2020-10-07,82.43,83.92,81.35,81.94,1917000.0
2020-10-08,82.24,82.93,77.79,78.08,920000.0
2020-10-12,79.07,79.07,75.81,75.81,461000.0
2020-10-13,76.6,76.8,75.12,76.21,273000.0
2020-10-14,77.1,80.46,76.7,78.38,580000.0
2020-10-15,78.38,78.58,76.7,77.0,242000.0
2020-10-16,76.7,77.19,75.22,75.32,260000.0
2020-10-19,76.11,76.3,75.42,75.42,113000.0
2020-10-20,75.22,75.22,74.62,74.62,163000.0
2020-10-21,75.02,76.7,75.02,75.71,237000.0
2020-10-22,75.71,75.71,74.72,74.92,151000.0
2020-10-23,75.12,78.68,75.12,76.5,651000.0
2020-10-26,76.9,78.58,75.91,76.3,248000.0
2020-10-27,75.81,76.5,75.42,75.71,129000.0
2020-10-28,75.81,76.4,75.22,75.22,164000.0
2020-10-29,74.23,74.72,73.44,74.23,281000.0
2020-10-30,74.72,75.12,73.83,73.83,118000.0
2020-11-02,74.13,74.13,72.85,73.04,188000.0
2020-11-03,73.83,73.93,73.14,73.24,166000.0
2020-11-04,74.03,74.03,73.24,73.34,85000.0
2020-11-05,73.83,74.03,73.24,73.54,96000.0
2020-11-06,73.64,74.03,73.24,73.44,115000.0
2020-11-09,74.13,75.42,74.13,75.12,227000.0
2020-11-10,75.91,78.68,75.91,76.5,762000.0
2020-11-11,77.19,78.18,76.3,76.6,310000.0
2020-11-12,76.8,76.8,74.53,74.53,311000.0
2020-11-13,75.12,75.32,74.72,75.22,124000.0
2020-11-16,75.81,76.21,75.02,75.32,151000.0
2020-11-17,76.9,77.59,76.01,76.3,313000.0
2020-11-18,76.7,78.38,76.3,77.19,484000.0
2020-11-19,77.29,77.49,76.01,76.21,201000.0
2020-11-20,76.6,76.9,75.61,75.81,180000.0
2020-11-23,76.21,76.8,75.71,76.3,171000.0
2020-11-24,76.7,77.1,76.01,76.01,133000.0
2020-11-25,76.21,76.9,76.01,76.11,139000.0
2020-11-26,76.21,76.7,76.21,76.21,119000.0
2020-11-27,76.6,79.67,76.5,78.08,456000.0
2020-11-30,78.97,82.33,78.87,82.14,1173000.0
2020-12-01,83.03,83.52,79.17,79.67,646000.0
2020-12-02,80.26,81.05,79.17,79.37,384000.0
2020-12-03,79.86,79.86,77.79,77.79,308000.0
2020-12-04,78.58,79.07,77.89,78.08,152000.0
2020-12-07,78.48,78.58,77.1,77.19,173000.0
2020-12-08,77.1,77.1,76.3,76.7,169000.0
