Date,Open,High,Low,Close,Volume,Adj Close
2005-01-26,26.23,26.74,26.23,26.4,210.0,
2005-01-27,26.74,27.95,26.74,27.26,703.0,
2005-01-28,27.61,29.16,27.43,29.16,900.0,
2005-01-31,29.16,30.19,28.47,28.47,1118.0,
2005-02-01,28.47,28.64,27.78,27.78,568.0,
2005-02-02,27.95,29.33,27.95,28.81,737.0,
2005-02-03,28.81,28.99,28.12,28.47,713.0,
2005-02-14,28.99,29.33,28.3,28.3,592.0,
2005-02-15,28.3,28.99,27.95,28.64,555.0,
2005-02-16,28.99,30.54,28.81,30.54,1587.0,
2005-02-17,32.61,32.61,32.27,32.61,2725.0,
2005-02-18,33.13,34.85,33.13,34.85,2781.0,
2005-02-21,37.27,37.27,37.27,37.27,898.0,
2005-02-22,39.86,39.86,37.96,39.86,3151.0,
2005-02-23,39.17,42.62,38.65,42.62,3253.0,
2005-02-24,43.83,45.55,42.62,42.79,2636.0,
2005-02-25,44.17,45.55,41.58,43.83,1691.0,
2005-03-01,43.14,43.14,40.89,41.93,1424.0,
2005-03-02,41.41,44.34,41.41,43.14,1798.0,
2005-03-03,43.14,46.07,42.45,46.07,1654.0,
2005-03-04,47.62,49.17,46.93,48.66,3110.0,
2005-03-07,49.69,50.38,47.62,49.17,2245.0,
2005-03-08,49.17,51.07,49.17,49.17,1586.0,
2005-03-09,48.66,52.45,48.31,52.45,1718.0,
2005-03-10,53.14,56.08,52.8,56.08,2275.0,
2005-03-11,56.25,56.77,53.14,54.87,2010.0,
2005-03-14,53.66,58.49,53.49,55.21,1832.0,
2005-03-15,55.21,56.08,51.42,51.59,2263.0,
2005-03-16,50.73,51.07,48.14,50.04,1873.0,
2005-03-17,49.35,53.49,48.48,51.93,2200.0,
2005-03-18,51.76,55.21,50.38,54.7,1835.0,
2005-03-21,54.52,56.59,53.83,53.83,1259.0,
2005-03-22,53.14,54.7,52.63,53.49,868.0,
2005-03-23,53.49,56.42,53.14,56.25,1791.0,
2005-03-24,56.25,56.59,53.32,53.49,2394.0,
2005-03-25,52.8,53.14,50.55,52.45,1693.0,
2005-03-28,52.45,53.49,52.11,52.11,781.0,
2005-03-29,51.59,51.59,48.48,48.48,1357.0,
2005-03-30,45.21,47.1,45.21,45.55,1679.0,
2005-03-31,46.24,46.76,44.69,45.38,1092.0,
2005-04-01,45.21,46.24,43.48,45.9,990.0,
2005-04-04,45.55,49.0,45.55,49.0,2101.0,
2005-04-06,50.04,52.11,48.66,50.9,2149.0,
2005-04-07,51.76,53.66,51.76,53.49,2059.0,
2005-04-08,55.21,55.21,51.76,52.97,945.0,
2005-04-11,52.63,53.49,52.11,52.45,526.0,
2005-04-12,52.11,52.97,50.73,50.9,473.0,
2005-04-13,51.59,52.11,50.73,50.73,490.0,
2005-04-14,49.35,50.55,49.35,50.04,539.0,
2005-04-15,49.17,52.45,49.0,50.9,813.0,
2005-04-18,50.04,50.04,47.45,47.79,852.0,
2005-04-19,47.97,50.04,47.97,49.86,488.0,
2005-04-20,50.21,50.73,46.41,46.41,781.0,
2005-04-21,45.21,47.62,45.03,46.41,400.0,
2005-04-22,47.62,48.48,46.76,46.76,497.0,
2005-04-25,46.24,47.28,45.55,45.9,655.0,
2005-04-26,46.59,46.59,44.86,45.55,317.0,
2005-04-27,45.21,45.55,43.14,44.17,788.0,
2005-04-28,43.83,45.9,43.65,45.9,549.0,
2005-04-29,45.72,45.72,44.17,44.52,221.0,
2005-05-03,44.52,45.03,41.58,42.45,641.0,
2005-05-04,42.45,43.48,39.51,39.51,1418.0,
2005-05-05,39.86,42.27,38.99,42.27,1267.0,
2005-05-06,42.62,45.03,42.27,43.65,1500.0,
2005-05-09,44.0,44.17,42.96,43.31,603.0,
2005-05-10,43.31,43.48,40.72,41.58,948.0,
2005-05-11,40.72,41.24,39.68,40.37,853.0,
2005-05-12,40.72,41.41,40.55,41.41,361.0,
2005-05-13,40.89,41.93,40.37,40.37,401.0,
2005-05-16,41.24,41.75,40.72,40.89,343.0,
2005-05-17,41.41,41.93,40.37,40.89,653.0,
2005-05-18,41.41,43.65,41.06,43.65,1022.0,
2005-05-19,44.86,46.59,44.69,46.59,1456.0,
2005-05-20,46.93,48.48,46.41,46.59,1734.0,
2005-05-23,46.93,48.48,46.59,48.31,1076.0,
2005-05-24,48.31,48.31,46.41,46.41,632.0,
2005-05-25,46.24,47.28,45.03,45.21,574.0,
2005-05-26,45.9,47.1,45.21,47.1,435.0,
2005-05-27,46.93,47.62,46.41,47.45,482.0,
2005-05-30,47.62,47.62,46.24,47.62,221.0,
2005-05-31,46.59,47.1,46.07,46.59,363.0,
2005-06-01,46.24,47.1,45.38,45.9,740.0,
2005-06-02,46.59,46.93,45.55,45.9,526.0,
2005-06-03,45.9,49.0,45.9,49.0,1439.0,
2005-06-06,49.35,49.35,48.14,49.0,562.0,
2005-06-07,49.0,49.35,47.28,47.62,479.0,
2005-06-08,46.76,47.62,46.76,47.45,354.0,
2005-06-09,47.1,47.1,46.07,46.07,571.0,
2005-06-10,46.41,47.45,46.41,47.1,411.0,
2005-06-13,46.59,46.59,43.83,44.86,1218.0,
2005-06-14,44.0,46.59,44.0,45.55,544.0,
2005-06-15,45.55,46.07,45.03,45.21,282.0,
2005-06-16,45.9,47.62,45.55,47.62,860.0,
2005-06-17,47.62,48.48,46.76,46.93,976.0,
2005-06-20,47.1,47.79,46.93,47.45,270.0,
2005-06-21,47.1,48.83,47.1,47.97,481.0,
2005-06-22,48.31,48.66,47.45,47.97,452.0,
2005-06-23,48.31,51.24,48.31,51.24,1201.0,
2005-06-24,50.73,50.9,49.0,49.35,1282.0,
2005-06-27,48.83,48.83,47.28,47.79,713.0,
2005-06-28,47.62,47.97,46.93,47.28,626.0,
2005-06-29,48.14,48.31,46.93,47.28,378.0,
2005-06-30,47.62,47.97,47.28,47.62,219.0,
2005-07-01,47.62,47.62,45.21,46.59,853.0,
2005-07-04,45.9,46.59,45.55,46.07,774.0,
2005-07-05,46.24,46.24,45.21,45.72,626.0,
2005-07-06,46.07,47.62,45.9,47.28,1058.0,
2005-07-07,47.28,47.28,45.9,46.24,487.0,
2005-07-08,46.24,48.31,45.9,47.1,730.0,
2005-07-11,47.79,48.31,47.28,47.97,791.0,
2005-07-12,49.0,49.35,47.28,48.48,1066.0,
2005-07-13,48.66,49.86,48.48,49.69,1544.0,
2005-07-14,50.73,53.14,50.04,53.14,2010.0,
2005-07-15,55.9,56.77,54.7,55.56,2034.0,
2005-07-19,55.56,56.59,54.01,56.25,1262.0,
2005-07-20,56.25,57.63,55.21,55.21,1162.0,
2005-07-21,55.9,56.77,54.52,55.21,884.0,
2005-07-22,54.87,54.87,51.76,51.76,1418.0,
2005-07-25,52.28,55.39,51.93,55.39,2587.0,
2005-07-26,44.52,44.69,44.17,44.52,2238.0,
2005-07-27,44.17,46.41,43.65,45.38,1243.0,
2005-07-28,45.9,46.59,45.38,46.41,969.0,
2005-07-29,47.97,47.97,45.9,46.24,1096.0,
2005-08-01,46.24,46.24,45.21,45.72,338.0,
2005-08-02,45.9,46.59,42.62,45.55,913.0,
2005-08-03,44.69,45.38,43.48,45.38,711.0,
2005-08-04,45.38,47.79,45.38,47.1,1518.0,
2005-08-08,46.59,46.59,45.38,45.9,890.0,
2005-08-09,45.9,46.07,43.83,44.69,848.0,
2005-08-10,45.21,46.59,45.21,45.55,936.0,
2005-08-11,46.24,46.24,44.17,44.69,763.0,
2005-08-12,45.55,45.9,44.34,44.69,603.0,
2005-08-15,44.69,44.69,42.79,43.14,1045.0,
2005-08-16,43.48,43.65,42.79,43.14,588.0,
2005-08-17,43.14,45.72,43.14,45.03,1094.0,
2005-08-18,45.9,45.9,44.86,45.38,775.0,
2005-08-19,45.9,46.59,44.86,45.9,553.0,
2005-08-22,46.93,46.93,45.38,45.72,316.0,
2005-08-23,45.72,45.9,44.52,44.52,671.0,
2005-08-24,44.34,45.21,43.65,43.83,420.0,
2005-08-25,44.17,45.21,44.17,44.34,371.0,
2005-08-26,44.52,44.86,43.83,44.34,335.0,
2005-08-29,44.52,44.86,43.31,43.48,489.0,
2005-08-30,44.17,44.34,42.27,42.79,390.0,
2005-08-31,42.79,43.14,40.55,41.41,591.0,
2005-09-02,41.93,42.79,41.75,42.62,640.0,
2005-09-05,42.62,42.79,42.27,42.79,162.0,
2005-09-06,43.31,43.83,42.79,43.48,405.0,
2005-09-07,43.83,45.21,43.83,44.34,918.0,
2005-09-08,44.34,45.03,43.83,44.34,513.0,
2005-09-09,44.86,45.55,44.52,44.86,562.0,
2005-09-12,45.9,46.24,44.69,44.86,814.0,
2005-09-13,44.86,44.86,44.17,44.17,420.0,
2005-09-14,44.0,44.0,43.14,43.14,350.0,
2005-09-15,42.79,44.0,42.62,42.96,379.0,
2005-09-16,43.14,43.31,41.58,42.1,299.0,
2005-09-19,41.75,42.45,41.24,41.41,376.0,
2005-09-20,41.41,44.17,41.24,44.17,577.0,
2005-09-21,44.17,44.86,43.65,44.0,714.0,
2005-09-22,43.83,45.21,43.65,44.69,522.0,
2005-09-23,44.69,44.69,42.45,43.83,683.0,
2005-09-26,43.31,43.48,42.27,43.31,452.0,
2005-09-27,43.14,43.14,42.1,42.27,443.0,
2005-09-28,42.79,43.83,42.45,43.14,667.0,
2005-09-29,43.14,44.17,42.79,43.65,931.0,
2005-09-30,44.17,44.52,43.65,43.65,806.0,
2005-10-03,43.65,45.9,43.65,44.86,1782.0,
2005-10-04,45.9,45.9,45.21,45.72,1136.0,
2005-10-05,45.9,47.97,44.34,47.45,1881.0,
2005-10-06,46.59,46.93,45.38,45.9,1335.0,
2005-10-07,45.55,46.41,44.52,45.21,753.0,
2005-10-11,45.55,45.9,45.03,45.72,545.0,
2005-10-12,45.38,45.9,43.31,43.83,762.0,
2005-10-13,43.48,43.83,42.45,43.48,744.0,
2005-10-14,43.48,44.0,42.96,43.14,314.0,
2005-10-17,43.14,44.0,41.41,41.75,720.0,
2005-10-18,41.75,42.62,40.55,42.27,471.0,
2005-10-19,40.72,41.93,40.55,40.89,567.0,
2005-10-20,41.41,42.1,40.03,41.06,376.0,
2005-10-21,39.51,41.06,39.51,40.37,581.0,
2005-10-24,40.37,41.06,40.37,40.55,430.0,
2005-10-25,41.24,41.24,39.34,39.68,508.0,
2005-10-26,39.17,39.68,36.92,36.92,830.0,
2005-10-27,34.51,35.89,34.37,34.37,1203.0,
2005-10-28,33.47,34.85,32.09,34.85,998.0,
2005-10-31,34.51,36.58,34.16,35.89,986.0,
2005-11-01,36.23,37.44,35.89,36.75,808.0,
2005-11-02,37.27,37.79,36.75,37.1,697.0,
2005-11-03,37.27,37.61,34.85,35.2,552.0,
2005-11-04,36.06,36.41,35.54,36.06,435.0,
2005-11-07,36.58,36.58,35.72,36.06,364.0,
2005-11-08,36.41,36.58,35.2,35.54,306.0,
2005-11-09,35.89,37.61,35.54,37.27,664.0,
2005-11-10,37.61,37.61,36.58,37.1,839.0,
2005-11-11,37.79,38.99,37.27,38.48,920.0,
2005-11-14,38.99,39.34,38.3,38.3,539.0,
2005-11-15,37.96,38.3,37.1,38.3,376.0,
2005-11-16,38.3,39.34,37.96,38.82,636.0,
2005-11-17,38.82,38.82,37.96,37.96,261.0,
2005-11-18,39.34,39.68,38.82,39.17,1036.0,
2005-11-21,40.72,41.75,40.37,41.75,1772.0,
2005-11-22,41.58,41.75,40.37,41.06,1485.0,
2005-11-23,41.75,42.79,41.41,42.45,1421.0,
2005-11-24,42.1,43.48,41.75,42.27,1085.0,
2005-11-25,41.93,43.83,41.93,43.48,1321.0,
2005-11-28,43.83,44.17,43.14,43.31,981.0,
2005-11-29,43.65,45.72,43.48,43.48,2370.0,
2005-11-30,44.0,46.41,43.83,46.41,3661.0,
2005-12-01,46.41,46.41,43.65,44.86,2604.0,
2005-12-02,45.9,46.93,44.69,45.03,2587.0,
2005-12-05,46.24,47.45,45.55,47.28,2516.0,
2005-12-06,47.45,49.0,46.93,47.97,1895.0,
2005-12-07,48.31,48.31,44.69,45.38,2168.0,
2005-12-08,44.86,46.24,44.86,45.9,1078.0,
2005-12-09,46.59,47.97,46.59,47.28,1864.0,
2005-12-12,47.97,47.97,45.55,46.93,1055.0,
2005-12-13,46.93,46.93,44.86,45.03,1962.0,
2005-12-14,44.69,45.55,44.17,44.34,1018.0,
2005-12-15,44.34,45.55,44.34,45.38,721.0,
2005-12-16,45.9,46.59,45.55,46.24,1442.0,
2005-12-19,46.93,47.62,44.86,45.38,1687.0,
2005-12-20,44.86,45.38,44.86,45.38,806.0,
2005-12-21,45.72,46.24,45.38,46.24,1388.0,
2005-12-22,46.59,47.1,46.07,46.93,1831.0,
2005-12-23,47.45,48.31,46.93,47.97,2584.0,
2005-12-26,49.69,51.07,49.52,49.52,3377.0,
2005-12-27,50.04,50.04,47.1,48.14,1763.0,
2005-12-28,47.62,48.83,47.1,48.66,1253.0,
2005-12-29,49.69,50.55,48.66,48.66,2152.0,
2005-12-30,48.66,49.86,48.66,49.0,1562.0,
2006-01-02,47.79,50.9,47.79,50.9,2605.0,
2006-01-03,52.28,54.35,51.76,53.14,3917.0,
2006-01-04,55.04,55.9,54.01,54.35,3553.0,
2006-01-05,55.9,55.9,54.01,54.18,2217.0,
2006-01-06,54.18,56.25,54.18,54.18,1987.0,
2006-01-09,54.87,55.21,51.42,52.11,1870.0,
2006-01-10,52.8,53.83,52.63,52.63,1514.0,
2006-01-11,53.32,54.18,52.28,53.49,1267.0,
2006-01-12,54.52,54.7,51.76,51.93,977.0,
2006-01-13,51.76,52.45,50.73,51.42,1102.0,
2006-01-16,50.55,53.32,50.55,53.32,770.0,
2006-01-17,53.14,56.94,52.97,56.42,3754.0,
2006-01-18,55.21,56.25,52.63,53.32,2181.0,
2006-01-19,53.83,54.18,50.38,51.42,1955.0,
2006-01-20,52.11,53.49,51.76,51.76,1488.0,
2006-01-23,50.38,51.07,48.31,48.31,810.0,
2006-01-24,49.35,50.38,49.0,50.38,566.0,
2006-01-25,50.38,50.73,49.69,50.04,603.0,
2006-02-03,50.38,52.11,50.04,51.42,822.0,
2006-02-06,50.73,50.9,49.69,50.55,722.0,
2006-02-07,50.73,52.8,50.73,52.11,1759.0,
2006-02-08,52.8,53.49,52.11,52.45,1396.0,
2006-02-09,53.14,53.49,52.45,52.45,1179.0,
2006-02-10,52.45,52.45,50.73,51.07,770.0,
2006-02-13,51.24,52.8,51.24,52.28,689.0,
2006-02-14,52.63,55.21,52.11,55.21,2118.0,
2006-02-15,54.87,56.25,53.83,54.7,2841.0,
2006-02-16,55.56,57.11,55.56,56.25,2967.0,
2006-02-17,55.21,56.25,54.52,54.52,1696.0,
2006-02-20,54.18,54.35,53.32,54.01,554.0,
2006-02-21,55.21,55.9,54.18,54.52,1051.0,
2006-02-22,54.52,54.52,51.42,51.59,1219.0,
2006-02-23,51.59,51.76,49.86,50.73,903.0,
2006-02-24,50.04,52.11,50.04,51.42,647.0,
2006-02-27,51.24,52.45,50.73,51.76,584.0,
2006-03-01,51.59,53.49,51.07,52.8,900.0,
2006-03-02,53.14,54.18,52.11,52.28,944.0,
2006-03-03,52.11,53.14,51.76,51.76,930.0,
2006-03-06,51.76,52.8,51.42,52.63,638.0,
2006-03-07,52.45,52.63,51.93,52.11,320.0,
2006-03-08,51.76,52.45,50.9,51.59,609.0,
2006-03-09,51.24,51.59,50.04,50.73,806.0,
2006-03-10,50.73,51.42,50.38,50.9,491.0,
2006-03-13,51.42,54.35,51.42,54.01,2200.0,
2006-03-14,53.49,55.56,53.14,54.18,1989.0,
2006-03-15,54.87,57.11,54.87,57.11,3387.0,
2006-03-16,57.63,59.87,55.56,55.56,3376.0,
2006-03-17,55.73,58.66,55.56,58.66,2551.0,
2006-03-20,59.7,61.25,58.66,59.35,2744.0,
2006-03-21,59.87,60.56,55.73,56.59,1802.0,
2006-03-22,55.21,57.28,55.21,55.21,1382.0,
2006-03-23,56.25,56.25,53.66,54.01,1437.0,
2006-03-24,54.01,55.39,53.49,54.01,1072.0,
2006-03-27,55.21,55.56,54.52,55.56,826.0,
2006-03-28,55.9,57.63,55.56,56.77,1699.0,
2006-03-29,56.25,57.63,55.9,56.25,1059.0,
2006-03-30,57.28,57.8,55.56,55.73,1268.0,
2006-03-31,56.25,57.46,56.08,56.94,1005.0,
2006-04-03,57.46,57.63,56.42,56.42,789.0,
2006-04-04,56.42,56.77,55.39,55.56,707.0,
2006-04-06,56.77,58.66,56.25,57.97,1555.0,
2006-04-07,58.32,58.66,57.11,57.46,986.0,
2006-04-10,56.77,57.28,55.9,56.42,536.0,
2006-04-11,55.9,55.9,52.8,54.35,1716.0,
2006-04-12,53.49,54.35,53.32,54.18,839.0,
2006-04-13,54.87,55.56,54.18,54.52,1309.0,
2006-04-14,54.7,55.04,54.01,54.01,599.0,
2006-04-17,54.7,54.7,52.45,52.8,1109.0,
2006-04-18,52.97,53.83,52.97,53.83,766.0,
2006-04-19,54.52,54.52,52.8,53.14,867.0,
2006-04-20,53.83,54.87,53.49,54.18,1014.0,
2006-04-21,55.21,56.59,54.35,55.21,2111.0,
2006-04-24,55.04,56.25,53.83,54.01,1103.0,
2006-04-25,54.01,54.52,52.8,52.8,1111.0,
2006-04-26,52.8,53.83,52.8,53.49,445.0,
2006-04-27,53.83,54.87,53.32,53.49,1045.0,
2006-04-28,54.18,56.94,53.49,56.77,3241.0,
2006-05-02,57.97,59.35,56.94,57.11,2882.0,
2006-05-03,57.97,61.08,56.94,61.08,3717.0,
2006-05-04,62.11,63.84,61.42,62.98,3050.0,
2006-05-05,64.88,65.39,62.11,62.98,2792.0,
2006-05-08,63.5,63.5,61.42,62.98,947.0,
2006-05-09,62.98,66.43,62.98,65.57,3191.0,
2006-05-10,61.08,62.81,61.08,61.08,1007.0,
2006-05-11,57.28,60.39,56.94,58.66,3639.0,
2006-05-12,57.97,61.08,57.8,58.84,1855.0,
2006-05-15,58.84,59.7,57.46,58.32,1177.0,
2006-05-16,58.66,60.22,57.97,60.04,1175.0,
2006-05-17,60.73,61.08,59.53,59.7,878.0,
2006-05-18,59.53,63.84,59.35,63.84,2783.0,
2006-05-19,63.84,66.08,62.98,64.19,2172.0,
2006-05-22,64.36,65.39,62.46,62.46,1035.0,
2006-05-23,61.94,62.46,59.18,59.7,1069.0,
2006-05-24,60.73,61.42,57.28,59.01,785.0,
2006-05-25,58.32,59.35,57.97,58.49,498.0,
2006-05-26,59.7,61.08,59.53,60.04,671.0,
2006-05-29,60.39,60.39,58.66,60.39,299.0,
2006-05-30,61.08,63.15,61.08,62.11,925.0,
2006-06-01,61.08,61.77,60.22,61.08,376.0,
2006-06-02,61.6,62.46,60.91,61.25,399.0,
2006-06-05,61.25,61.25,57.97,57.97,576.0,
2006-06-06,57.63,59.18,56.94,58.15,547.0,
2006-06-07,58.32,60.04,57.8,57.97,825.0,
2006-06-08,57.97,57.97,54.01,54.01,978.0,
2006-06-09,54.01,55.56,50.55,54.87,1296.0,
2006-06-12,54.52,55.56,53.14,54.01,770.0,
2006-06-13,53.14,55.9,52.63,54.87,731.0,
2006-06-14,55.21,57.28,55.21,55.9,709.0,
2006-06-15,56.59,56.94,53.49,54.35,860.0,
2006-06-16,55.56,56.08,53.66,54.35,930.0,
2006-06-19,54.52,54.52,50.55,51.07,1139.0,
2006-06-20,49.35,49.52,47.62,47.62,1587.0,
2006-06-21,45.21,45.9,44.34,44.34,1792.0,
2006-06-22,45.21,47.28,45.03,47.28,1608.0,
2006-06-23,47.28,50.55,46.59,50.38,1970.0,
2006-06-26,49.0,52.11,49.0,50.73,1203.0,
2006-06-27,50.38,52.8,50.04,51.59,1449.0,
2006-06-28,51.07,51.07,49.86,51.07,564.0,
2006-06-29,51.07,52.11,50.73,50.73,407.0,
2006-06-30,52.11,52.63,51.42,51.76,892.0,
2006-07-03,51.76,52.45,51.24,51.24,229.0,
2006-07-04,51.76,54.18,51.42,53.14,1079.0,
2006-07-05,53.49,54.52,53.32,54.01,890.0,
2006-07-06,54.18,56.08,53.83,55.56,930.0,
2006-07-07,55.56,56.94,55.21,55.21,1010.0,
2006-07-10,54.87,56.42,54.52,56.42,621.0,
2006-07-11,57.28,60.04,57.11,57.8,1538.0,
2006-07-12,58.15,58.66,55.9,56.77,1260.0,
2006-07-13,55.9,56.59,52.8,54.52,1949.0,
2006-07-14,53.83,54.52,52.11,54.52,1438.0,
2006-07-17,53.83,54.01,50.73,51.07,2262.0,
2006-07-18,37.96,39.17,37.96,38.99,3026.0,
2006-07-19,39.34,40.72,38.65,39.68,2545.0,
2006-07-20,40.89,41.58,40.72,40.72,1516.0,
2006-07-21,39.68,41.75,39.68,41.75,907.0,
2006-07-24,41.06,41.75,40.37,41.75,946.0,
2006-07-25,43.14,43.14,40.03,40.03,3007.0,
2006-07-26,40.03,40.37,39.17,39.86,1622.0,
2006-07-27,40.37,41.24,40.03,41.06,1252.0,
2006-07-28,41.41,42.1,40.72,41.06,1159.0,
2006-07-31,41.93,41.93,40.03,40.03,1387.0,
2006-08-01,38.99,40.03,38.99,39.34,1356.0,
2006-08-02,39.17,40.03,38.99,39.17,1436.0,
2006-08-03,39.68,41.75,39.68,41.75,3559.0,
2006-08-04,42.1,42.27,41.24,41.41,2600.0,
2006-08-07,41.41,42.45,41.41,42.45,1457.0,
2006-08-08,42.96,44.86,42.96,44.86,4234.0,
2006-08-09,45.03,45.21,44.17,45.03,2370.0,
2006-08-10,44.86,45.9,44.0,44.34,2484.0,
2006-08-11,44.86,46.24,44.0,45.55,2933.0,
2006-08-14,45.9,46.93,45.72,45.9,1690.0,
2006-08-15,45.9,46.93,45.9,46.24,1427.0,
2006-08-16,47.28,48.31,46.93,46.93,2232.0,
2006-08-17,47.79,47.79,45.55,45.9,1260.0,
2006-08-18,45.55,45.72,44.17,44.69,1403.0,
2006-08-21,43.83,44.52,41.58,41.75,1945.0,
2006-08-22,41.75,43.48,41.75,43.14,1006.0,
2006-08-23,43.14,43.48,41.58,43.14,1145.0,
2006-08-24,43.14,44.86,42.79,44.69,1883.0,
2006-08-25,45.55,46.07,44.17,44.17,1216.0,
2006-08-28,43.48,45.03,43.31,43.65,999.0,
2006-08-29,44.52,46.24,44.17,45.21,1649.0,
2006-08-30,46.41,47.97,45.9,47.28,3458.0,
2006-08-31,47.97,48.66,47.28,47.28,3396.0,
2006-09-01,47.97,49.86,47.79,48.66,4167.0,
2006-09-04,49.86,51.93,49.69,51.93,3358.0,
2006-09-05,52.8,54.01,51.76,52.63,4624.0,
2006-09-06,51.76,52.28,50.73,51.07,2576.0,
2006-09-07,50.73,53.14,50.38,53.14,3094.0,
2006-09-08,52.97,53.49,52.45,53.14,1938.0,
2006-09-11,53.14,56.25,53.14,54.35,6068.0,
2006-09-12,54.87,55.04,51.42,51.59,3906.0,
2006-09-13,51.76,52.45,49.52,50.21,2906.0,
2006-09-14,52.28,52.45,50.21,51.24,4052.0,
2006-09-15,51.42,54.52,50.55,54.18,3921.0,
2006-09-18,56.25,57.8,55.73,57.8,2356.0,
2006-09-19,59.01,60.73,57.97,58.32,5647.0,
2006-09-20,57.97,59.7,56.94,58.32,3081.0,
2006-09-21,59.01,59.53,56.25,56.94,3222.0,
2006-09-22,56.94,57.28,56.25,57.28,1546.0,
2006-09-25,56.94,57.46,54.7,56.25,2116.0,
2006-09-26,56.42,57.63,55.73,56.42,2171.0,
2006-09-27,56.94,57.46,55.9,56.94,1734.0,
2006-09-28,56.94,57.11,54.52,55.56,1635.0,
2006-09-29,55.56,56.42,55.04,56.42,1150.0,
2006-10-02,56.42,56.42,54.7,55.21,1252.0,
2006-10-03,55.04,56.77,54.52,56.59,1785.0,
2006-10-04,57.28,59.01,56.94,57.97,3683.0,
2006-10-05,59.53,59.53,57.63,57.63,2059.0,
2006-10-11,58.49,59.7,58.32,58.84,3525.0,
2006-10-12,59.87,60.56,59.53,59.87,4248.0,
2006-10-13,61.08,64.01,61.08,64.01,4771.0,
2006-10-14,63.84,64.01,59.7,61.08,3512.0,
2006-10-16,61.08,62.46,59.87,60.04,2714.0,
2006-10-17,60.04,60.39,58.32,58.32,1973.0,
2006-10-18,57.28,58.32,54.35,56.94,4038.0,
2006-10-19,57.63,58.15,55.73,56.77,2235.0,
2006-10-20,57.46,57.46,55.9,56.94,1366.0,
2006-10-23,56.94,58.32,56.08,58.32,1488.0,
2006-10-24,58.32,59.18,57.97,57.97,1599.0,
2006-10-25,57.97,58.84,57.97,58.66,690.0,
2006-10-26,59.01,59.18,57.97,58.32,643.0,
2006-10-27,58.32,59.01,57.46,57.46,950.0,
2006-10-30,56.59,58.32,56.59,58.32,886.0,
2006-10-31,58.66,59.7,58.32,59.35,1736.0,
2006-11-01,59.35,63.5,58.84,62.98,4149.0,
2006-11-02,63.15,65.39,62.81,64.88,4769.0,
2006-11-03,64.88,65.57,63.32,65.22,3143.0,
2006-11-06,63.84,67.29,63.5,65.57,4545.0,
2006-11-07,67.29,70.05,65.22,69.71,5259.0,
2006-11-08,69.36,74.54,69.36,72.98,4964.0,
2006-11-09,77.99,77.99,74.19,76.61,6419.0,
2006-11-10,76.61,77.99,72.12,74.19,3640.0,
2006-11-13,74.19,75.75,72.47,75.57,2917.0,
2006-11-14,76.26,76.61,74.19,75.57,1982.0,
2006-11-15,74.71,80.75,74.37,80.06,4976.0,
2006-11-16,80.4,84.89,80.4,80.75,5501.0,
2006-11-17,81.09,83.51,80.4,82.47,3556.0,
2006-11-20,82.47,87.13,82.13,86.79,3876.0,
2006-11-21,88.0,89.72,84.55,84.89,3378.0,
2006-11-22,84.89,87.65,82.82,83.51,2949.0,
2006-11-23,83.51,83.51,80.06,80.58,2389.0,
2006-11-24,80.58,83.86,79.71,82.13,3355.0,
